id	sentence	id_tr	sentence_tr
8478629	მე ვფიქრობ, რომ ის კომპეტენტური ადამიანია.	1439148	Я считаю, что он компетентный человек.
8478633	შენ გიყვარს მოგზაურობა?	3464268	Ты любишь путешествовать?
8478638	მან აიძულა მას ეჭამა მოსტნეული.	4761090	Она заставила его съесть овощи.
8478655	ჩვენ შევხვდით მხოლოდ დღეს საღამოს.	4124086	Мы встретились лишь сегодня вечером.
8478660	ტომმა მიიღო მობოდიშება	4405984	Том принял извинение.
8478675	დირექტორმა დარეკა და მითხრა, რომ შენ არ იყავი დღეს სკოლაში.	4634796	Директор позвонил и сказал, что тебя сегодня не было в школе.
8478684	მე წავალ საცხოვრებლად ბოსტონში.	6474620	Я поеду жить в Бостон.
8478691	ჩვენ მაღლა ოთხი საძინებელი გვაქვს.	7777530	У нас наверху четыре спальни.
8478715	მის გარდა, არავინ არ მოვიდა საღამოზე.	2535129	Кроме него, никто не пришёл на вечеринку.
8478724	მან იცის, როგორ მოამზადოს ტკბილეული.	1195753	Он знает, как готовить сладости.
8478729	მამა ჯერ კიდევ არ არის სახლში.	7781030	Отца ещё нет дома.
8478734	ის შენთის საკმაოდ ბებერია.	5130572	Она для него слишком старая.
8478739	ეს მოხდა ახლახანს.	1774497	Это произошло совсем недавно.
8478742	მე ვიპოვე ეს ტომის კარადაში.	2874392	Я нашёл это у Тома в шкафу.
8478752	შენ ელოდები, რომ ჩვენ ამას დავიჯერებთ?	5864524	Ты ждёшь, что мы в это поверим?
8478766	მადლობა, მარტო მე ვერ გავართმევდი თავს.	7109503	Спасибо, я бы одна не справилась.
8478783	ტომი დაქორწინდა მერის დაქალზე.	5361927	Том женился на подруге Мэри.
8478789	განა თქვენ არ გიყვართ ერთმანეთი?	5784362	Разве вы не любите друг друга?
8478802	მარია წესრიგშია, მასზე შეიძლება არ ინერვიულოთ.	6286603	Мария в порядке, за неё можно не беспокоиться.
8478816	მითხარით, როგორ ამოხსენით დავალება.	6836686	Скажите мне, как вы решили задачу.
8478828	ტომი დაბნეული იყურებოდა ფანჯარაში.	6956149	Том рассеянно глядел в окно.
8478838	მე დავპატიჟე ტომი კინოში.	7067922	Я пригласила Тома в кино.
8478848	შენ გიყვარს კალათბურთის თამაში?	6921553	Ты любишь играть в баскетбол?
8478857	შენ ისე კარგად არ იცნობ ტომს, როგორც მე.	6820305	Ты не так хорошо знаешь Тома, как я.
8478864	თქვენ იცით , ვინ გამოიგონა ტელეგრაფი?	2477414	Вы знаете, кто изобрёл телеграф?
8478908	ერთი,სამი,ხუთი,შვიდი და ათი - ეს კენტი რიცხვებია.	2552400	Один, три, пять, семь и девять - это нечётные числа.
8478921	ტომმა გამიზნულად გატეხა ფანჯარა.	3522161	Том намеренно разбил окно.
8478933	ლუსის შემოქმედებითი კრიზისი აქვს.	573542	У Люси творческий кризис.
8478939	თქვენ მარტო არ ხართ.	4603078	Вы не один.
8478954	მე უკვე არ მახსოვს, როგორ გამოიყურებით თქვენ.	6836878	Я уже не помню, как вы выглядите.
8478960	ეს ჩემი საყვარელი გამონათქვამია.	5762784	Это моё любимое выражение.
8478962	მე მომბეზრდა ტელევიზორის ყურება.	4448582	Мне надоело смотреть телевизор.
8478964	მე ვცდილობდი მიმეღო კარგი ნიშნები.	4660100	Я пытался получить хорошие отметки.
8478965	ის აკეთებს, რაც შეუძლია.	7919163	Она делает, что может.
8478966	გეთაყვა, ნუ მიშლი.	2709702	Пожалуйста, не мешай.
8478967	ის დადის საყიდლებზე ყოველ დღე.	3225229	Он ходит за покупками каждый день.
8478968	მე თქვენ გაცნობებთ, როდის დამჭირდებით.	5283568	Я дам вам знать, когда вы мне понадобитесь.
8478970	მე დარწმუნებული ვარ, რომ მესმის შენი.	4979650	Я не уверен, что понимаю тебя.
8478971	ამან ძალიან გააღიზიანა ტომი.	6375185	Это очень разозлило Тома.
8478972	ამ ქვეყნად ყველაზე მეტად მე მიყვარს შოკოლადი.	6779704	Больше всего на свете я люблю шоколад.
8478973	საერთოდ, ამერიკელებს ძალიან მოსწონთ ყავა.	2908172	В общем, американцам очень нравится кофе.
8478974	ტომი და მერი გავიდნენ, დატოვეს ჯონი მარტო.	4711069	Том и Мэри вышли, оставив Джона одного.
8478979	ეს ფორთოხალი ძალიან ტკბილია ჩემი გემოსთვის.	8475311	Этот апельсин слишком сладкий на мой вкус.
8478980	მე არ შემეძლო გავქცეოდი ეჭვს ამაზე.	8474485	Я не мог избавиться от сомнений по поводу этого.
8478981	მოხალისეები.	6764707	Добровольцы?
8478982	ვის?	6764687	Кому?
8478983	დაიცადე.	6764966	Жди.
8478984	ნება მომეცით.	6814787	Позвольте.
8478985	ისუნთქე.	6760048	Дыши.
8478986	ისუნთქეთ.	6760049	Дышите.
8478987	ამოისუნთქე.	6760052	Вдохни.
8478988	ამოისუნთქეთ.	6760053	Вдохните.
8478989	იყვირე.	6760056	Кричи.
8478990	იყიდეთ!	6760035	Покупайте!
8478991	გაყიდე!	6760036	Продавай!
8478992	გაყიდეთ!	6760037	Продавайте!
8478993	ითამაშე!	6760040	Играй!
8478994	ითამაშეთ!	6760041	Играйте!
8467981	ილოცე!	6760043	Молись!
8467996	ილოცეთ!	6760044	Молитесь!
8478995	იცოცხლე.	6760046	Живи.
8478997	გაიგეთ?	6708309	Поняли?
8478998	არ არის გასაკვირი.	6729517	Неудивительно!
8478999	იყიდე!	6760034	Покупай!
8479000	ჩაიწერეთ.	6682351	Записывайте.
8479001	ჩაიწერე.	6682353	Записывай.
8479003	მოითმინე!	6701544	Потерпи!
8479004	უპასუხე.	6704771	Отвечай.
8479006	გადმომირეკე.	6579156	Перезвони.
8479007	გადამომირეკეთ.	6579157	Перезвоните.
8479008	გაფრთხილება.	6554935	Предупреждение.
8479009	კიდევ.	6565393	Ещё.
8479010	ფიქრობთ?	6570214	Думаете?
8479012	თავდასხმა!	6534074	Нападение!
8479014	ჩიხი.	6535368	Тупик.
8479015	მშვიდობა?	6536619	Мир?
8479016	ძვირი.	6481898	Дороговато.
8479017	სერიოზულად.	6489737	Серьёзно.
8479018	იჩქარე.	6534072	Поторопись.
8479019	ლამაზი!	6453240	Красиво!
8468036	მაპატიე.	6453324	Прости.
8479021	თანახმა ხართ?	6457381	Согласны?
8479022	ჰაერი!	6462691	Воздух!
8479023	გამოიძახეთ?	6468551	Вызывали?
8479024	დროა?	6475926	Пора?
8479025	გასაოცარია.	6477291	Изумительно.
8479026	იყავი!	6394016	Будь!
8479030	დანებდით!	6446388	Сдавайтесь!
8479033	დაივიწყეთ.	6374713	Забудьте.
8479038	გიერთდებით!	6383806	Присоединяюсь!
8479045	ხანძარი.	6385059	Пожарь.
8479049	ზარმაცი.	6385066	Лентяй.
8479055	ახლახან.	6385867	Недавно.
8479061	მაჩვენე!	6328786	Покажи!
8479065	თხოვე!	6330125	Спроси!
8479069	იმუშავე!	6330143	Работай!
8464080	დაისვენე!	6330226	Отдыхай!
8479084	ცნობისმოყვარე.	6367212	Любопытно...
8479092	დაისვენე?	6164083	Отдохнул?
8479095	ხვალ?	6169549	Завтра?
8479102	გააღე.	6310788	Откройте.
8479106	გააღეთ.	6310789	Открывайте.
8479111	გემრიელია!	6315896	Вкусно!
8479115	აკეთე!	6319112	Делай!
8479118	გეთაყვა...	6319114	Пожалуйста...
8479120	აუცილებლად!	6130785	Обязательно!
8479124	იფიქრე.	6144548	Думай.
8479126	შემდეგი?	6145017	Следующий?
8468007	აირჩიეთ.	6150925	Выберите.
8479127	დაახლოებით.	6154244	Приблизительно.
8479128	დაიწყეთ.	6159610	Начинайте.
8464007	იჩქარეთ!	6050679	Поспешите!
8479138	ღარიბი!	6050683	Бедняга!
8479142	ჩანს.	6050686	Очевидно.
8479148	ვხვდები!	6050702	Понимаю!
8479151	ვფიცავ.	6113895	Клянусь.
8479156	უკვე?!	6127879	Уже?!
8479162	გასაკვირია!	6023703	Удивительно!
8479167	ვცადოთ?	6025602	Попробуем?
8479172	გავაცხელო?	6027622	Подогреть?
8479176	გაიზარდე!	6050672	Повзрослей!
8479181	ფსიხი.	6050677	Псих!
8479189	ვწუხვარ!	5908983	Сожалею!
8479193	ვფიცავ!	5953528	Клянусь!
8479197	ცდებით.	5995901	Ошибаетесь.
8479207	არცხელა.	5897138	Нежарко.
8479216	კმაყოფილი?	5877568	Довольны?
348089	იჩქარე!	5887279	Поспеши!
8479236	გაართმევთ თავს?	5775340	Справитесь?
8479242	შტერი!	5786882	Дура!
8479247	გააკეთებ?	5794015	Сделаешь?
8479251	გააკეთებთ?	5794016	Сделаете?
8479254	ცოტა.	5799338	Мало́.
8479265	გამოიძინე?	5712824	Уснул?
8467806	რომელი?	5660957	Какое?
8479274	იღიმი?	5697904	Улыбаешься?
8479275	მზიანი.	5622473	Солнечно.
8479277	მოვდივარ!	5545467	Иду!
8479285	მჟავე!	5559143	Горько!
8479290	ისვრიან.	5563735	Стреляют.
8479301	მისმინე...	5530993	Послушай...
8479305	მისმინეთ...	5530994	Послушайте...
8479313	მიირთვით!	5543306	Угощайся!
8479320	გემრიელია?	5460801	Вкусно?
8479326	შეწყვიტე.	5508973	Перестань.
8479336	მხარს გიჭერ.	5418286	Поддерживаю.
8479343	ვხედავ.	5300569	Вижу.
8479347	ტელეფონი.	5301869	Телефон.
8479350	მშვენიერია.	5301873	Отлично.
8459886	აცივდა.	5314497	Прохладно.
8479353	ცარიელი.	5319026	Пусто.
8479360	კი?	5263369	Да?
8479362	ნელა!	5281828	Медленно!
8479363	ხმამაღლა!	5286594	Громко!
8468010	შევუკვეთოთ?	5191642	Заказываем?
8479380	ანალოგიურად.	5199492	Аналогично.
8479385	იხმაურე!	5253108	Пошуми!
8479392	დიდებულია.	5164466	Великолепно.
8479399	გადაწყვეტილია!	5169724	Решено!
8479403	მოთმინება!	5172439	Терпение!
8479414	აირჩიეთ!	5158492	Выбирайте!
8479418	გამოიცანი.	5159783	Угадай.
8479421	ტელეფონი!	5082114	Телефон!
8479427	მართალია!	5082135	Правда!
8479445	დამეხმარები?	5063949	Поможешь?
8479447	ყოველთვის.	5081711	Всегда.
8470756	დამეხმარე!	5081773	Помоги!
8479463	აი!	5058866	Вот!
8479470	გამხიარულდით?	4975807	Повеселились?
8479473	ან?	4977023	Или?
8479019	ლამაზი!	4979857	Красавчик!
8479507	უმსგავსობა!	4896541	Безобразие!
8479511	ადრე.	4897286	Рано.
8479525	ახალმთვარეობა.	4897304	Новолуние.
8479528	დროულად.	4900692	Вовремя.
8479539	ამუშავდა.	4921321	Сработало.
8467806	რომელი?	4892160	Какой?
8479548	რომელს?	4892161	Какого?
8479555	უჭკუო!	4892170	Бессмыслица!
8479562	არსად!	4891370	Никогда!
8479313	მიირთვით!	4891834	Угощайтесь!
8479571	სადილი!	4892147	Обед!
8479576	სადილობა!	4892148	Обедать!
8479579	ვახშამი!	4892151	Ужин!
8479583	ვახშმობა!	4892152	Ужинать!
8479593	დათბა.	4844145	Потеплело.
8479598	ძმები!	4881534	Братья!
8479604	ზღაპრული.	4765271	Чудесно.
8479608	ფანტასტიკა.	4768601	Фантастика.
8470864	საუზმე!	4698228	Завтрак!
8479621	მოყევი.	4754576	Расскажи.
8479640	იმიტომ რომ იდიოტი ხარ!	5520468	Потому что ты идиот!
8479752	რის გამო წავიდა, რის გამო დაბრუნდა.	572638	Из-за чего ушёл, из-за того и вернётся.
8479761	ეს წინადადება არ არის ფრანგულად.	1805575	Это предложение не на французском.
8479769	შესაძლებელია, ეს პრობლემაა.	7921013	Возможно, это проблема.
8479774	ახლა მე მინდა ძილი.	8026836	Теперь я хочу спать.
8479793	როგორ შეიძლება ეფექტურად ისწავლო უცხო ენა მოკლე დროში?	1911045	Как можно эффективно выучить иностранный язык в кратчайшие сроки?
8479803	შენ ოდესმე გინახავს მფრინავი თეფში?	3700989	Ты когда-нибудь видел летающую тарелку?
8479805	ტომის მიზანი - გახდეს ცნობილი.	5234013	Цель Тома - стать знаменитым.
8479813	ეს ჩემი წამალია.	2517407	Это моё лекарство.
8479817	ყველამ იცის , რომ მას უყვარს ის, და მას - ის.	2521096	Все знают, что он любит её, а она - его.
8479825	შეიძლება მე კიდევ ერთი?	6859450	Можно мне ещё одну?
8479835	მე ვიცი , რომ ტომი ჯანმრთელია.	7109166	Я знаю, что Том здоров.
8479846	ისინი ახლახან დაქორწინდნენ.	8021719	Они только поженились.
8479853	ძმას ჯერ კიდევ სძინავს.	7830007	Брат ещё спит.
8479858	ეს შენი არ არის.	3755715	Это не твоя.
8479868	რა გააკეთა ზუსტად მან?	5521191	Что именно она делала?
8479876	მე ისინი უკვე აღარ მომწონს.	5988626	Мне они уже не нравятся.
8479880	ტომმა მიატოვა ცოლი.	6363050	Том бросил жену.
8479886	შენ გიღირს მოუსმინო მის რჩევას.	6374751	Тебе стоит послушаться его совета.
8479895	მოდი დავილაპარაკოთ მშვიდათ.	6571782	Давай поговорим спокойно.
8479900	ტომი - ჩემი ქამრია.	2782660	Том - мой муж.
8479908	თქვენ იცით კარგი ფრანგული რესტორანი?	2738980	Вы знаете хороший французский ресторан?
8479914	მოდი ჩვენთან!	3293139	Иди к нам!
8479917	მე მიყვარს ვიდეო თამაშები.	4898128	Я люблю видеоигры.
8479924	ტომი გამოიყურებოდა მერისთვის ნაცნობად.	5784028	Том выглядел для Мэри знакомо.
8479930	ჩემი ცოლი - კანადელია.	7081901	Моя жена - канадка.
8479935	მე ვიცნობ მერის და მის ქმარს.	7856269	Я знаю и Мэри и её мужа.
8479949	არა, ამ ენაში არ არის განუსაზღვრელი არტიკლი.	7954790	Нет, в этом языке нет неопределённых артиклей.
8479955	შენ არ გითქვამს, რომ შენ გყავს ბავშვები.	8040664	Ты не говорил, что у тебя есть дети.
8479959	როგორ მიდის საქმეები? დიდი ხანია არ გვინახავს ერთმანეთი.	7866079	Как дела? Давно не виделись.
8479960	ტომმა კიდევ არაფერი არ ჭამა.	5104206	Том ещё ничего не ел.
8479963	ჩემი აზრით, მასში არ არის არაფერი განსაკუთრებული.	7306103	По-моему, в нём нет ничего особенного.
8479964	ვფიქრობ, ეს საშიშია.	2496616	Думаю, это опасно.
8479975	თქვენ წინააღმდეგი არ ხართ ცოტა დაიცადოთ?	423180	Вы не против немного подождать?
8479980	უცებ მან შეწყვიტა საუბარი.	2990234	Вдруг он перестал говорить.
8479990	ტაძარი მდებარეობს ქუჩის მეორე მხარეს.	2916591	Церковь находится на другой стороне улицы.
8479998	დამარტყით მე.	4530817	Ударьте меня.
8480005	ტომის დედა უკრავდა პიანინოზე.	6399719	Мать Тома играла на фортепиано.
8480012	მან იცის, ვინ მოკლა მისი ძაღლი.	7877916	Она знает, кто убил её собаку.
8480015	შენ ზარმაცი ხარ!	3629875	Ты лентяй!
8480025	მე მომწონს, როგორც ფიქრობ შენ.	3498289	Мне нравится, как ты думаешь.
8480032	ტომი და მერი არ წასულან ერთად.	6405236	Том и Мэри ушли не вместе.
8480041	ტომმა ვერ ჩააბარა ტესტი ფრანგულად.	6459209	Том не сдал тест по французскому.
8480052	შემიძლია მე გთხოვოთ თქვენ დახმარება?	6931666	Могу я попросить вас о помощи?
8480058	ტომი ხშირად მღერის მანქანაში.	7142770	Том часто поёт в машине.
8480071	ჩვენ გვინდა, რომ მმართველობა ზრუნავდეს ყოველ მოსახლეობაზე.	2937632	Мы хотим, чтобы правительство позаботилось обо всём населении.
8480074	მან მე მკითხა, დაქორწინებული ვარ თუ არა.	3018195	Она меня спросила, женат ли я.
8480077	რომელი შინაური ცხოველი გინდა შენ?	4736389	Какое домашнее животное ты хочешь?
8480086	რა გინდათ რომ მას უყიდოთ?	6582365	Что вы хотите ему купить?
8480094	მე არ მინდა პოკერის თამაში.	7201386	Я не хочу играть в покер.
8480098	თქვენ რამე პრობლემა გაქვთ?	7731216	У вас какие-то проблемы?
8480099	მან ნახა ის ბოლოჯერ.	8172179	Он видел его в последний раз.
8480101	ის ცუდი მთხრობელია.	2435000	Она плохой рассказчик.
8480109	გველის ნაკბენი იყო ღრმა.	6133133	Укус змеи был глубоким.
8480116	ტომმა მითხრა მე , რომ ის დაჭრილია.	6478699	Том сказал мне, что он ранен.
8480119	ფული გაქრა.	2494808	Деньги пропали.
8480129	შეგიძლია შემოხვიდე და დაჯდე.	5661224	Можешь войти и сесть.
8480139	ის ჩემი საუკეთესო მეგობარია,ჩვენ როგორც ძმები ისე ვართ.	6058976	Он мой лучший друг, и мы как братья.
8480143	ის იყო ლამაზი.	6620650	Он был красивым.
8480155	იოგა იძლევა ბევრ სარგებელს ჯანმრთელობისთვის.	3406510	Йога даёт много пользы для здоровья.
8480171	გამოცდები იყო მარტივი.	7993443	Экзамен был лёгким.
8480177	მე აუტიზმი მაქვს.	5957667	У меня аутизм.
8480179	არ დამისვა კითხვები, უბრალოდ წამოდი ჩემთან ერთად.	2766095	Не задавай вопросов, просто иди со мной.
8480187	ჩვენ გვესმოდა, როგორ ყვიროდა ის.	2767314	Мы слышали, как она кричала.
8480199	არაფერს არ შემიძლია დაგპირდეთ.	5677039	Ничего не могу обещать.
8480203	ტომი ახლა ტირის.	5701788	Том теперь плачет.
8480204	არცერთ ჩვენგანს არ შეუძლია დაგეხმაროს შენ.	6000667	Никто из нас не поможет тебе.
8480211	ვისი ველოსიპედი აიღეთ თქვენ?	6312237	Чей велосипед вы взяли?
8480216	ტომი, ალაბათ, ახლა ტირის.	6550475	Том, наверное, сейчас плачет.
8480223	მერი ერთი თვალით ბრმაა.	8178626	Мэри слепа на один глаз.
8480229	ეცადეთ არ დაიგვიანოთ!	5179877	Постарайся не опаздывать!
8480246	გეთაყვა, მაპატიე მე იმის გამო, რომ არ გიპასუხე წერილზე.	3530070	Пожалуйста, прости меня за то, что я не ответил на твоё письмо.
8480258	ამბობენ, შენ ეძებ ახალ თანაშემწეს.	3275195	Говорят, ты ищешь нового ассистента.
8480268	ტომმა თქვა, რომ მას სტკივა თავი.	7192592	Том сказал, что у него болит голова.
8480272	შენ ამას გააკეთებდი?	4491942	Ты бы это сделал?
8480280	თქვენ უკვე შეხვდით ტომს?	5560656	Вы уже встречались с Томом?
8480286	ქალბატონებს არ სიამოვნებთ შეკითხვა ასაკზე.	1968304	У женщин не принято спрашивать о возрасте.
8480289	მან არ მიიღო დაპატიჟება.	5342840	Она не приняла приглашение.
8480295	ის წავიდა იტალიაში ათი წლის წინ და აქმდე იქ ცხოვრობს.	5378553	Он переехал в Италию десять лет назад и с тех пор там живёт.
8480306	გააღეთ კარი, ან ჩვენ შემოვამტვრევთ მას.	7865209	Откройте дверь, или мы её взломаем!
8480310	რატომ არ დავფიქრდი ამაზე მე თვითონ?	3902504	Почему я сама об этом не подумала?
8480313	ტომი საუბრობს სამ ენაზე.	5102068	Том говорит на трёх языках.
8480538	ძილინებისა!	4795508	Приятного сна!
8480548	გასულ წელს ის წავიდა ბერლინში.	5402425	В прошлом году он ездил в Берлин.
8480810	მე ვნახე ის მხოლოდ ერთხელ.	1436379	Я видел его только один раз.
8480813	ღამე იყო გრძელი.	2942403	Ночь была длинной.
8480815	შუა დღე მშვიდობის, თქვენ ახალი მეზობელი ხართ?	3094626	Добрый день, Вы мой новый сосед?
8480816	მე ვნახე ის მერისთან.	3488592	Я видел его с Мэри.
8480834	როგორ შემიძლია უსაფრთხოდ დავაგდო წონა?	3980365	Как я могу безопасно сбросить вес?
8480841	თქვენ ადრე გტკიოდათ გული?	5585393	У Вас раньше болело сердце?
8480847	მე გიკარნახებ, შენ წერე.	5872381	Я буду диктовать, а ты пиши.
8480855	ის დარბოდა.	6573185	Он бегал.
8480868	მე ვუთხარი ტომს, რომ ბანკი დაკეტილია.	2628851	Я говорила Тому, что банк закрыт.
8480879	ეს არაა ადვილი გასაკეთებლად.	5071615	Это непросто сделать.
8480886	ტომმა მითხრა მე, რომ ასწავლის ფრანგულს.	7162169	Том сказал мне, что преподаёт французский.
8480895	მე მომწონს შენი კატა.	3518664	Мне нравится твой кот.
8480901	დადუმდი, მონავ! დადუმდი და მისმინე!	3622232	Молчи, раб! Молчи и слушай!
8480909	რაღაც მას არ მოეწონა.	7918970	Что-то ему не понравилось.
8480929	ტომი საუბრობს მამასთან ფრანგულად, და დედასთან ინგლისურად.	4068061	Том говорит с отцом по-французски, а с матерью по-английски.
8480934	მე უნდა მოვინახულო ტომი.	5496893	Ты должен навестить Тома.
8480996	რატომ მუშაობს კომპიუტერი ასე ნელა?	6048156	Почему компьютер так медленно работает?
8480997	მე არ ვიცოდი , რატომ არის მოწყენილი ტომი.	7141844	Я не знал, почему Том грустит.
8480998	სად შემიძლია ვნახო ტომი?	3587482	Где я могу найти Тома?
8481000	იყავი ტომთან ყურადღებით. ის საშიშია.	3603357	Будь с Томом повнимательнее. Он опасен.
8481001	შენ მოდიხარ ჩემტან ერთად?	4689389	Ты едешь со мной?
8481002	კონცერტი დამთავრდა.	5493460	Концерт окончен.
8481003	შენ წამოხვალ მატარებლით?	1501483	Ты поедешь поездом?
8481004	ეს ჩემია! მე არ მინდა ვინმეს გავუზიარო.	6703771	Это моё! Я не хочу ни с кем делиться!
8481006	რისთვის დაპატიჟე შენ საღამოზე ტომი?	7828833	Зачем ты пригласил на вечеринку Тома?
8481007	მე საკმარისად ზრდასრული ვარ.	3159665	Я достаточно взрослая.
8481008	კანონი და პოლიტიკა - ორი განსხვავებული რამეა.	2524407	Закон и политика — две разные вещи.
8481009	მე ვიცოდი, რომ ეს შეცდომაა.	2732293	Я знал, что это ошибка.
8481010	შენ არასდროს არ გიკითხავს რატომ.	5508661	Ты никогда не спрашивал почему.
8481011	ეს ჩემთვისაა?	6891293	Это для меня?
8481012	ტომს შეეძლო ეთქვა სიმართლე ჩემთვის.	4681308	Том мог бы сказать мне правду.
8481013	როგორი მშვენიერი კონცერტია.	6168624	Какой прекрасный концерт!
8481014	შენ თეთრი გიხდება.	6317576	Белый тебе идёт.
8481015	ტომმა დახუჭა თვალი.	2062582	Том закрыл глаза.
8481016	მალე ჩვენ გავიგებთ რატომ.	5466099	Скоро мы узнаем почему.
8481017	მე უკვე არ მახსოვს, ვინ სად იჯდა.	5863715	Я уже не помню, кто где сидел.
8481018	ტომი იქ არ იქნება.	5903038	Тома там не будет.
8481019	ეს , რა თქმა უნდა, ჩემი საქმე არაა.	3530890	Это, конечно, не моё дело.
8481020	ტომი დღეს სახლშია.	3655069	Том сегодня дома.
8481021	ბებიას მე ძლიან ვუყვარდი.	6380140	Бабушка меня очень любила.
8481022	ჩემმა მცდელობამ შედეგი არ გამოიღო.	7566500	Моя попытка не дала результата.
8481023	მან დაწერა ბევრი წიგნი ჩინეთზე.	2204743	Он написал много книг о Китае.
8481024	ვიცხოვრებთ - ვნახავთ.	2322085	Поживём - увидим.
8481025	მე არ სემეძლო წვასულიყავი ტომისგან.	5561037	Я не могла уйти от Тома.
8481026	მე გითხარით თქვენ, რომ დაანებოთ ტომს თავი.	7221484	Я сказал вам, чтобы вы оставили Тома в покое.
8481027	მე დავამთავრე წიგნის კითხვა.	1385003	Я закончил читать книгу.
8481028	არ შეგეძლო დაგეტოვებინე მე მარტო?	2636768	Не могла бы ты оставить меня одну?
8481029	არ გამოიყენოთ უთო, ელექტრო ჩაიდანი და ელექტრო გამათბობელი ერთდროულად.	6207195	Не используйте утюг, электрочайник и электроплитку одновременно.
8482579	მე არ ვაპირებ ამას შევეგუო.	5975357	Я не собираюсь с этим мириться.
8482580	მე გავიგე , რომ თქვენ ეძებთ ადვოკატს.	6175090	Я слышал, вы ищете адвоката.
8482582	ტომმა დაწერა მოკლე მოთხრობა.	6671252	Том написал короткий рассказ.
8482584	ეს იყო გასაოცარი მოგზაურობა.	4898202	Это было удивительное путешествие.
8482586	ჩვენ ვქორწინდებით ოქტომბერში.	4899383	Мы женимся в октябре.
8482587	ფრანგულად საუბრობენ შვეიცარიაში.	5600537	На французском говорят в Швейцарии.
8482590	ცხადია, ჩვენ შენი გვჯერა.	5718284	Разумеется, мы тебе верим.
8482591	მაგიდაზე არის საჭმელი.	6380129	На столе есть еда.
8482593	ისინი იყვნენ მომთხოვნი.	6556763	Они были требовательны.
8482594	არ ვფიქრობ, რომ ტომს უნდა წავიდეს მერისთან ერთად ბოსტონში.	7366192	Не думаю, что Том хочет поехать с Мэри в Бостон.
8482597	სად ისწავლეს მათ ჩინური?	7491281	Где они выучили китайский?
8482598	დაიმახსოვრეთ, რაზე გავჩერდით ჩვენ.	8025495	Запомните, на чём мы остановились.
8482601	თქვენ სერიოზულად ამბობთ?	8050787	Вы серьёзно говорите?
8482602	მე ვიყავი დაკავებული მთელი კვირა.	4886395	Я был занят всю неделю.
8482603	მე მანთავისუფლებენ.	4344440	Меня увольняют.
8482604	შენ თავი შორს უნდა დაიჭირო ასეთი ხალხისგან.	5629824	Тебе надо держаться подальше от таких людей.
8482643	შემიძლია ვისესხო შენგან ცოტა ფული?	2430486	Могу я занять у тебя немного денег?
8482645	ეცადე არ გამოიყურებოდე ასეთი ნერვიული.	3446381	Постарайтесь не выглядеть таким нервным.
8482648	შენი პირიდან ნიორის სუნი მოდის.	5007131	У тебя изо рта пахнет чесноком.
8482658	რატომ ცივა აქ ასე ძალიან?	4289175	Почему тут так холодно?
8482662	შენ უსმენ მუსიკას?	5703561	Ты слушаешь музыку?
8482663	ჩვენ დავიცავთ ჩვენ ქვეყანას.	5327107	Мы защитим свою страну.
8482664	მოდი მე გასწავლი, როგორ კეთდება ეს.	5231357	Давай я научу тебя, как это делать.
8482666	თქვენ იცით, რისგან გარდაიცვალა ის?	7365977	Вы знаете, от чего он умер?
8482669	პრესა ინტერესდება მისი პირადი ცხოვრებით.	3213701	Пресса интересуется его личной жизнью.
8482670	ტომმა გახსნა ჩემოდანი.	3782609	Том открыл чемодан.
8482671	როგორ საუბრობ შენ მამასთან?	3801475	Ты как с отцом разговариваешь?
8482672	მათ არ იციან წესები.	5015178	Они не знают правил.
8482673	ის იცნობს მის ძმას?	5045893	Она знает её брата?
8482674	ჩვენ უნდა ვისწავლოთ ერთმანეთის მიმართ პატივისცემით მოპყრობა.	5986668	Мы должны научиться относиться друг к другу с уважением.
8482676	ეს შენობა - ყველაზე მაღალია იაპონიაში.	7266738	Это здание - самое высокое в Японии.
8482677	ეს უკეთესია.	7330288	Этот лучше.
8482679	მე გადავწყვიტე წავიდე ბოსტონში ჩიკაგოს ნაცვლად.	8063750	Я решил поехать в Бостон вместо Чикаго.
8482681	მე არ ვმუშაობ კვირას.	6040636	Я не работаю в воскресенье.
8482685	უცნობი მამაკაცი დადიოდა ტროტუარზე აქეთ-იქით.	7045337	Неизвестный мужчина ходил туда-сюда по тротуару.
8482689	ჩვენ გპატიჟებთ თქვენ და თქვენს ბავშვებს.	6005823	Мы приглашаем вас и ваших детей.
8482690	მე მინდოდა მასთან დამერეკა.გაქვს შენ მისი ტელეფონის ნომერი?	8412078	Я хотел бы ей позвонить. У тебя есть её номер телефона?
8482693	რამ შეგიშალა ხელი შენ მოსულიყავი კონცერტზე?	3124984	Что помешало тебе прийти на концерт?
8482722	თქვენ კონკრეტულ სტატიას ეძებთ?	4622813	Вы ищете конкретную статью?
8482723	ტომმა თქვა, რომ არაა მოწყენილი.	6377675	Том сказал, что ему не скучно.
8482724	საიდან ვართ ჩვენ? ვინ ვართ ჩვენ? საით მივდივართ ჩვენ?	1924962	Откуда мы? Кто мы? Куда мы идём?
8482725	მისმა გოგომ ის მიატოვა.	4930793	Его девушка его бросила.
8482726	დაცვამ თქვენ ვერ დაგინახათ.	5476725	Охранники вас не видели.
8482728	ტომი დადის ბიბლიოთეკაში მხოლოდ მერის გამო.	6699670	Том ходит в библиотеку только ради Мэри.
8482729	ნუ გაქვს ასეთი მოწყენილი სახე.	3599358	Не делай такое грустное лицо.
