id	sentence	id_tr	sentence_tr
2742975	Көйлeктің жағасы тігулі тұр.	2742976	Воротник рубахи был крепко зашит.
2742979	Мeн саған ашуланбаймын.	2742981	Я на тебя не сержусь.
2742984	Мeн ақ жіппeн тіккeнмін.	2742985	Я зашил белой ниткой.
2742986	Оны кәрілік шатастырды.	2742988	Он к старости из ума выжил.
2742992	ШҚО кеденшілері Қытаймен шекарада ірі контрабандалық тауарды анықтады.	2742994	На границе с Китаем таможенниками ВКО выявлена крупная контрабанда товаров.
2742995	Ол барлық ауыртпалықты ұмытып кeтті.	2742997	Он забыл про все свои несчастья.
2743002	ҚР ҰҚК Шекара қызметі академиясында болашақ офицерлер әскери ант қабылдады.	2743003	В Академии пограничной службы КНБ РК состоялось принятие военной присяги будущих офицеров.
2743005	Ащы түтін ауылдың айналасын қамтыды.	2743006	Едкий дым распространялся вокруг аула.
2743007	Жазғы күндердің кeші ұзақ бoлады.	2743010	Летние вечера тянутся долго.
2743012	Қоғамдық қозғалыс зиялыларды түгел қамтыды.	2743013	Общественное движение охватило всю интеллигенцию.
2743014	Әлі жарық бoлатын.	2743015	Было ещё совсем светло.
2743017	Кeнeт ол ысқырығын тoқтата қoйды.	2743020	Внезапно оп перестал свистеть.
2743022	Қарсы алдында танымайтын бірeу тұр, өзінeн сәл үлкeндeу бала.	2743023	Перед ним стоял незнакомый мальчик чуть побольше его самого.
2743026	Мeнің дe кeткім жoқ.	2743027	И я тоже не уйду.
2743032	Мeн ағама айтамын – oл сeні шынашағымeн-ақ жайратады.	2743034	Я скажу своему старшему брату - он тебя одним мизинцем поборет.
2743038	Ол ызадан өкіріп жылайды.	2743039	Он горько плакал от злости.
2743041	Ол сенен көрген ызасын менен алды.	2743042	Свой гнев на тебя он сорвал на мне.
2743043	Бұл жерде ыза жақын.	2743044	В этой местности грунтовая вода неглубоко.
2743045	Құдықты ызаға жеткенше қазады.	2743046	Колодец копают до тех пор, пока не дойдут до грунтовых вод.
1358888	Мен сені сүйемін.	827827	Я тебя люблю.
2744105	Мен сені жеймін!	2744106	Я тебя съем!
2744107	Сен мені жеме.	2744108	Не ешь меня.
2744112	Мен саған өлең айтып беремін.	2744113	Я тебе песню спою.
2744212	Барлығы да өзен жаққа назар аударды.	2744213	Все обратили взоры в сторону реки.
2744214	Аз-кем уакыт колыңыз тиер ме екен?	2744216	Есть ли у Вас немного времени?
2744220	Әке - асқар тау, ана - бауырындағы бұлақ, бала - жағасындағы құрақ.	2744221	Отец - неприступная гора, мать - родник у подножия горы, дитя - тростник, растущий на берегу реки.
2744226	Мен ұшақпен ұшпаймын.	2744227	Я на самолёте не полечу.
2744228	Осы суды iшпеңiзшi.	2744230	Пожалуйста, не пейте эту воду.
2744636	Карантин – саудаға шығару, ақауға жатқызу немесе қайта өңдеу жөніндегі шешім қабылданға дейін физикалық немесе басқаша түрде оқшауланған бастапқы немесе қаптама материалдардың, аралық, буып-түйілмеген немесе дайын өнімдердің мәртебесі.	2744638	Карантин – статус исходных или упаковочных материалов, промежуточных, нерасфасованных или готовых продуктов, изолированных физически или иным образом, до тех пор, пока не будет вынесено решение об их выпуске в реализацию, отбраковке или переработке.
2744640	Аптықпа ат қарқынын тез басар.	2744641	Горячий конь быстро устаёт.
2744642	Дайын өнім – соңғы буып-түюді қоса алғанда технологиялық процестің барлық сатыларынан өткен өнім.	2744644	Готовая продукция – продукция, прошедшая все этапы технологического процесса, включая окончательную упаковку.
2744645	Алыстан биік ақ үйлер андыздап көрінеді.	2744646	Вдали виднеются сплошь высокие белые дома.
2744647	Осы ережеде мынадай негізгі ұғымдар пайдаланылады.	2744648	В данных правилах используются следующие основные понятия.
2744707	Контаминация – өндіру кезінде, сынама алу, буып-түю немесе қайта буып-түю, сақтау немесе транспорттау кезіндегі химиялық және микробиологиялық текті қоспаларды немесе бөтен материалдарды шығыс материалына, аралық өнімге немесе дәрілік субстанцияға қалаусыз енгізу.	2744709	Контаминация – нежелательное внесение примесей химического или микробиологического происхождения или постороннего материала в исходный материал, промежуточный продукт или лекарственную субстанцию в ходе производства, отбора проб, упаковки или переупаковки, хранения или транспортировки.
2744710	Өндіру үдерісіндегі бақылау (өндірістік бақылау) – бақылау мақсатында және қажеттілік кезде үдерістісті басқару кезінде, өзіндік ерекшелігіне байланысты өнімдердің сәйкестігін қамтамасыз ету үшін технологиялық үдеріс кезінде іске асырылатын тексеру.	2744712	Контроль в процессе производства (производственный контроль) – проверка, осуществляемая во время технологического процесса в целях контроля и при необходимости регулирования процесса, чтобы обеспечить соответствие продукции спецификациям.
2744714	Түзету әрекеті – технологиялық үдеріске әсер ететін сәйкессіздікті, ақауларды немесе болымсыз жағдайларды жоюға арналған әрекет.	2744715	Корректирующие действия – действия, предпринимаемые для устранения существующих несоответствий, дефектов или нежелательной ситуации, влияющей на технологический процесс.
2744717	Сынамаларды іріктеу – шикізат, аралық және дайын өнім үлгілерін (сынамаларды) олардың сапасын анықтау үшін алу бойынша іс-шаралар.	2744719	Отбор проб – мероприятия по изъятию образцов (проб) сырья, промежуточной и готовой продукции для определения их качества.
2744720	Сапаны бақылау қызметі – сапаны қамтамасыз ету және сапа бақылауын іске асыратын өндірушінің құрылымдық бірлігі (бөлім, сынақтау зертханасы).	2744721	Служба контроля качества – структурная единица (отдел, испытательная лаборатория) производителя, которая несёт ответственность за обеспечение качества и осуществление контроля качества.
2744727	Сапа үшін жауапты тұлға – шығарылатын өнімнің қауіпсіздігіне және дайын өнімнің әрбір сериясының белгіленген талаптарға сәйкестігі куәлігін қамтамасыз етуге жауап беретін өндірушінің басшысымен тағайындалатын лауазымды тұлға.	2744728	Ответственное лицо за качество – должностное лицо, назначаемое руководителем производителя, которое отвечает за обеспечение безопасности выпускаемой продукции и удостоверение соответствия установленным требованиям каждой серии готовой продукции.
2748108	Татар ғалымдары қазақстандық мұнайшылармен тәжірибе алмасуға әзір.	2748113	Татарские учёные готовы сотрудничать с казахстанскими нефтяниками.
2748116	Қазан университетінің ғалымдары да бұрынғы Кеңес Одағындағы ең ірі кен орындарының бірі - Ромашинскіні зерттеу бойынша көп тәжірибелері бар екені белгілі болды.	2748120	Стало известно, что у учёных из Казанского университета есть масса наработок по исследованию Ромашинского месторождения - одного из самых крупных в бывшем Советском Союзе.
2748121	Татар ғалымдары өздерінің білетін әдістермен Маңғыстау облысы мұнайшыларымен бөлісуге әзір.	2748122	Этими методами татарские учёные готовы поделиться с нефтяниками Мангыстауской области для обмена опытом.
2748127	Ромашинск кен орны кезінде Кеңес Одағының энергетикалық қауіпсіздігін қамтамасыз еткен болатын.	2748130	Ромашинское месторождение в своё время обеспечивало энергетическую безопасность Советского Союза.
2748131	Біздің Қазан университетінің ғалымдары мұнайшыларға көп көмектесетін.	2748135	Наши учёные из Казанского университета очень помогали нефтяникам.
2748137	Мен сол университеттің профессорымын және Қазақстанға (Ақтауға) бару мүмкіндігі туғанда, мен алдыма ынтымақтастық шарттарын қарастыру мақсатын қойдым, себебі бұл екі жақ үшін де тиімді болмақ.	2748138	Я являюсь профессором этого университета, и когда представилась возможность поехать в Казахстан (в Актау), я поставил себе цель - рассмотреть варианты сотрудничества, потому что это выгодно для обеих сторон.
2748143	Қазақстандық мұнайшылардың тамаша тәжірибесі бар және ол біз үшін де қажет, сонымен бірге, аймақтық мәселелерді шешуде өз білімдерімізді біріктіре аламыз.	2748145	Казахстанские нефтяники имеют прекрасный опыт, который может нам пригодиться, также можно объединить знания с целью решения региональных проблем.
2748151	ШҚО күре жолында 40 жолаушысы бар автобус өртенді.	2748153	На трассе ВКО загорелся пассажирский автобус, в котором находились 40 пассажиров.
2748155	Салонның ішкі жағының жануы «SETRA» автобусының қозғалысы кезінде жолдың 33-ші шақырымында орын алды.	2748156	Возгорание внутренней обшивки салона произошло во время движения автобуса «SETRA» на 33 километре трассы.
2748167	Алдағы қыс Еуропа үшін қақаған аяздарымен есте қалмақ.	2748169	Грядущая зима принесёт в Европу аномальные морозы.
2748171	Сонымен қатар, бұл маусымда күн белсенділігі азаяды.	2748172	Кроме того, в этот период снизится солнечная активность.
2748183	Қыста Еуропаға Арктиканың ауа массалары ығысады, оның салдарынан нормадан ауытқыған аяздар болады.	2748185	Этой зимой к Европе сместятся воздушные массы с Арктики, следствием чего станут аномальные морозы.
2748189	Қыс биылғы жылы қарашаның басында басталады, ал бірінші қар Мәскеу мен Мәскеу облысында айдың екінші жартысында түседі.	2748193	Зима в этом году наступит в начале ноября, а первый снег в Москве и Московской области выпадет во второй половине месяца.
2748206	Мизам шуағын күтудің қажеті жоқ.	2748209	Ждать бабьего лета не стоит.
2748211	Болжам бойынша, қазанның басында күн сәл жылынады, алайда ол ұзаққа созылмайды.	2748214	По прогнозу, возможно, потеплеет в начале октября, но незначительно и ненадолго.
2748216	Өткен жылғы маусымдағы көп жылдан бері болмаған қыс Еуропаға ауыр соққы болды, жүздеген адамның өмірін қиды.	2748218	Небывалые морозы, ударившие по Европе в прошлом сезоне, унесли сотни жизней.
2748220	Италияда жауған қар көпшақырымдық кептелістерге әкеп соқтырды, көптеген әуе рейстері мен футбол матчтары кейінге шегерілді.	2748222	В Италии снежные завалы стали причиной многокилометровых пробок, отмены авиарейсов и футбольных матчей.
2748225	Ал Ұлыбританияда ақпан айында жауған қар барлық жолдарды жауып тастады.	2748226	А в Великобритании из-за выпавшего в феврале снега движение было парализовано практически по всей стране.
2748232	ҚР Премьер-Министрі Серік Ахметов жұмыс сапарымен Францияға аттанды.	2748233	Премьер-министр РК Серик Ахметов отбыл с рабочей поездкой во Францию.
2748235	Парижде қазақстандық Үкімет басшысының Франция Премьер-Министрі Жан-Марк Эйромен кездесуі жоспарланған.	2748236	В ходе пребывания в Париже запланирована встреча главы казахстанского Правительства с Премьер-Министром Франции Жан-Марком Эйро.
2748238	Кездесулер барысында сауда-экономикалық ынтымақтастық мәселелерінің үлкен ауқымы, француз тарапының қазақстандық экономиканы жетілдіруге қатысуы талқыланады.	2748240	На встречах будет обсуждён широкий спектр вопросов торгово-экономического сотрудничества, участия французской стороны в модернизации казахстанской экономики.
2748242	Бұдан өзге, ҚР Үкіметі басшысы Францияның іскер топтарының өкілдерімен кездеседі.	2748243	Кроме того, глава Правительства РК встретится с представителями деловых кругов Франции.
2748247	Венада МАГАТЭ бас конференциясының 57-ші сессиясы ашылды.	2748248	В Вене открылась 57-я сессия генеральной конференции МАГАТЭ.
2748249	159 мүше-мемлекет делегацияларының жыл сайынғы басты кездесуі ауқымында МАГАТЭ-нің атом энергиясын бейбіт мақсатта пайдалану, қауіпсіздікті қамтамасыз ету саласындағы қызметін қарады, ядролық қаруды таратпау режимін, сондай-ақ Агенттіктің және оның хатшылығының бағдарламасы мен бюджетін талқылады.	2748250	В рамках главной ежегодной встречи делегации из 159 государств-членов рассмотрели ежегодный доклад МАГАТЭ о его деятельности в различных областях мирного использования атомной энергии, в сфере обеспечения безопасности, обсудили режим нераспространения ядерного оружия, а также программу и бюджет Агентства и его секретариата.
2748251	Агенттік бас директоры лауазымына кезекті төрт жылғы кезеңге Юкия Амано бекітілді, сондай-ақ МАГАТЭ-ге жаңа мүшелер - Бруней-Даруссалам мен Багам аралдары достастығы қабылданды.	2748252	На пост генерального директора Агентства на очередной четырёхлетний период был утверждён Юкия Амано, а также приняты новые члены МАГАТЭ - Бруней-Даруссалам и Содружество Багамских островов.
2748253	Форумға қатысу үшін Венаға индустрия және жаңа технологиялар вице-министрі Бақытжан Жақсалиев бастаған қазақстандық делегация келді, оның құрамында Венадағы халықаралық ұйымдар жанындағы тұрақты өкілдіктердің, ҚР ИЖТМ Атом энергиясы комитетінің, Ұлттық ядролық орталықтың басшылары бар.	2748254	Для участия в работе форума Вену посетила казахстанская делегация во главе с вице-министром индустрии и новых технологий Бахытжаном Джаксалиевым, в состав которой вошли руководители постоянных представительств при международных организациях в Вене, Комитета атомной энергии МИНТ РК, Национального ядерного центра.
2748255	Қазақстандық делегацияның мәлімдемесінде біздің еліміздің қарусыздану және ядролық қаруларды таратпау саласындағы ұстанымы көрініс тапқан, ядролық энергияны бейбіт пайдалану, ядролық медицина, ядролық және радиациялық технология, атом энергетикасын қауіпсіз дамыту, радиациялық-зарарлы аумақтарды сауықтыру және басқа да мәселелер саласындағы ҚР мен МАГАТЭ арасындағы тиімді ынтымақтастық баяндалған.	2748256	В заявлении казахстанской делегации была отражена позиция нашей страны в области разоружения и нераспространения ядерного оружия, было отмечено эффективное сотрудничество между РК и МАГАТЭ в сфере мирного использования ядерной энергии, включая ядерную медицину, ядерные и радиационные технологии, безопасное развитие атомной энергетики, реабилитацию радиационно-зараженных территорий и другие актуальные вопросы.
2748257	Қазақстандықтар МАГАТЭ басшылығымен және Агенттіктің мүше-мемлекеттерінің бірқатар делегацияларымен кездесіп, екіжақты және көпжақты ынтымақтастықтың кең ауқымды мәселелерін талқылады.	2748258	Казахстанцы встретились с руководством МАГАТЭ и делегациями ряда государств-членов Агентства для обсуждения широкого круга вопросов двустороннего и многостороннего сотрудничества.
2748260	МАГАТЭ бас конференциясының жұмысы 20 қыркүйекке дейін созылады, деп қосты ҚР СІМ баспасөз қызметі.	2748261	Работа генеральной конференции МАГАТЭ продлится до 20 сентября, добавили в пресс-службе МИД РК.
2748263	Атырауға Шотландия, Әзірбайжан және Ресейден мэрлер шақырылды.	2748264	В Атырау пригласили мэров из Шотландии, Азербайджана и России.
2748265	Атырауға қазан айының басында аталып өтілетін қала күніне Қазақстан қалаларынан, сондай-ақ Шотландия, Әзірбайжан және Ресейден қонақтар шақырылды.	2748266	В Атырау на день города, который отмечается в начале октября, приглашены гости из городов Казахстана, а также Шотландии, Азербайджана и России.
2748267	Облыстық әкімдіктен хабарланғандай, мерекеге көршілес Астраханнан, Магнитогорскіден және біздің елге тиесілі «Қазақстан геологы» шипажайы орналасқан Железноводскіден делегациялар келеді деп күтілуде.	2748268	Как сообщили в пресс-службе областного акимата, на праздник ожидается прибытие делегаций из соседней Астрахани, Магнитогорска и Железноводска, где находится принадлежащий нашей стране санаторий «Геолог Казахстана».
2748269	Шақырылғандар ішінде Атыраудың туыстас қалалары - шотландттық Абердин мен әзірбайжандық Ширванның мэрлері де бар.	2748270	В числе приглашённых также мэры городов-побратимов Атырау - шотландского Абердина и азербайджанского Ширвана.
2748277	ҚР ТМРА Еңбек министрлігіне бюджет шығыстарын төмендету үшін шығындарын қысқартуға ұсыныс жасады.	2748278	АЗК РК предложило Министерству труда сократить затраты для уменьшения расходов бюджета.
2748280	ҚР Табиғи монополияларды реттеу агенттігінде әдістемелік кеңестің кезекті отырысы өтті, деп хабарлады ведомствоның баспасөз қызметінен.	2748284	В Агентстве РК по регулированию естественных монополий прошло очередное заседание методического совета, сообщает пресс-служба ведомства.
2748286	2013 жылы агенттікке мемлекеттік монополия субъектлері жүргізетін және жүзеге асыратын тауарларға арналған бағаларға сараптама жүргізу бойынша қосымша өкілеттік берілген болатын.	2748287	В 2013 году Агентство наделили дополнительными полномочиями по проведению экспертизы цен на товары, производимые и реализуемые субъектом государственной монополии.
2748289	Мәселен, баға құрылымдау ережелерімен қалыптасатын тарифтерге қосылатын негізгі шығындар тізбесі анықталды.	2748290	Например, правилами ценообразования определён перечень обоснованных затрат, включаемых в формируемый тариф.
2748291	Сараптама аясында іс жүзіндегі және болжамды шығындар қаралды.	2748292	В рамках экспертизы были рассмотрены фактические и прогнозируемые затраты.
2748293	Оның қорытындысы бойынша бірқатар шығындарды қысқарту ұсынылды.	2748295	По его итогам было предложено сократить некоторые затраты.
2748298	Бұл бюджет қаржысын жұмсауды қысқартуға мүмкіндік береді.	2748300	Это позволит уменьшить расходование бюджетных средств.
2748302	Әдістемелік кеңес қорытындысы бойынша сараптамалық дәйектеме ҚР Еңбек және халықты әлеуметтік қорғау министрлігіне жөнелтілетін болады.	2748303	По итогам методического совета экспертное заключение будет направлено в Министерство труда и социальной защиты населения РК.
2748307	«Достық» шекара заставасының бастығына қатысты қылмыстық іс қозғалды.	2748308	В отношении начальника погранзаставы «Достык» возбуждено уголовное дело.
2748309	Застава бастығы еліміздің Қылмыстық кодексінің 24 және 209-баптарында қарастырылған қылмысты, яғни экономикалық контрабанданы жүзеге асырғаны үшін айыпталуда.	2748310	Начальник заставы обвиняется в преступлении, предусмотренном статьями 24 и 209 Уголовного кодекса страны, то есть в экономической контрабанде.
2748311	Қаржы полицейлері осы жылдың ақпан айында ол бір топ адамдармен келіскен түрде кедендік күзет орнының айналма жолына 2,2 млн. теңге сома тұратын «Орифлейм» опа-далабы және иіссуі салынған үш қорапты алып өтуге тырысқан деп хабарлайды.	2748315	Финансовые полицейские сообщают, что в феврале этого года в сговоре с группой лиц, он пытался провести в обход таможенного поста три коробки с косметикой и парфюмерией «Орифлейм» на сумму 2,2 млн. тенге.
2748319	Атырау облысында Латвияның жүк көлігінің қатысуымен болған жол апатында екі адам қаза тауып, тағы екі адам ауруханаға жатқызылды.	2748320	В Атырауской области в аварии с участием грузовой машины из Латвии два человека погибли, ещё двое доставлены в больницу.
2748321	Брестіде БЭК тауарлы нарықтарында бәсекелестіктің тең жағдайларын қамтамасыз ету мәселелері талқыланды.	2748322	Вопросы обеспечения равных условий конкуренции на товарных рынках ЕЭП обсуждены в Бресте.
2748323	ҚР Парламенті Сенатының Экономикалық даму және кәсіпкерлік комитетінің төрағасы Талғатбек Абайділдин Беларусь Республикасына келді, деп хабарлады палатаның баспасөз қызметі.	2748324	Председатель комитета по экономическому развитию и предпринимательству Сената Парламента РК Талгатбек Абайдильдин прибыл в Республику Беларусь, сообщает пресс-служба палаты.
2748326	Мұнда ол «Экономиканың әртүрлі салаларында тауарлы нарықтарда бәсекелестіктің тең жағдайын қамтамасыз етудің құқықтық негіздері» тақырынбындағы халықаралық «дөңгелек үстел» жұмысына қатысты.	2748328	Здесь он принял участие в работе международного «круглого стола» на тему: «Правовые основы обеспечения равных условий конкуренции на товарных рынках в различных отраслях экономики».
2748330	Шара Брест қаласында Беларусь, Қазақстан және Ресей депутаттарының, монополияға қарсы органдары мен бизнес-қоғамдастықтары басшыларының қатысуымен өтуде.	2748331	Мероприятие проходит в городе Бресте с участием депутатов, руководителей антимонопольных органов и бизнес-сообщества Беларуси, Казахстана и России.
2748332	Жоғары Еуразиялық экономикалық кеңестің 2012 жылғы 19 желтоқсандағы «Трансшекаралық нарықтарға жататын өлшемдерді бекіту туралы» шешімінің тапсырмаларын орындау мақсатында Еуразиялық экономикалық комиссия Қазақстан, Беларусь және Ресей аумақтарын қамтитын трансшекаралық нарықтарға талдау жүргізуде.	2748333	Во исполнение поручений решения Высшего Евразийского экономического совета от 19 декабря 2012 года «Об утверждении критериев отнесения рынков к трансграничному» Евразийская экономическая комиссия проводит анализы на трансграничных рынках, охватывающих территории Казахстана, Беларуси и России.
2748335	«Дөңгелек үстелге» қатысушылар бірлескен жұмыс басымдықты жағдайды асыра пайдалану және адал емес бәсекелестік жөніндегі бұзушылықтарды анықтауға, сондай-ақ бұл тәртіпті бұзушыларға тиісті шаралар қабылдауғамүмкіндік береді, Бірыңғай экономикалық кеңістіктің тауарлы нарықтарында бәсекелестікке тең мүмкіндіктерді қамтамасыз етеді деп санайды.	2748338	Участники «круглого стола» считают, что совместная работа позволит выявить нарушения, злоупотребления доминирующим положением и недобросовестной конкуренцией, а также принять к нарушителям соответствующие меры, что обеспечит равные условия конкуренции на товарных рынках Единого экономического пространства.
2748339	Қостанайдағы егін алқаптарындағы астық өнімі гектарына 10 центнерден асып жығылады.	2748340	Урожайность на костанайских полях превышает 10 центнеров с гектара.
2748342	Қостанайда биылғы астық жинау кампаниясы барысында шамамен 3 миллион тонна астық жиналды.	2748344	В Костанае в ходе уборочной кампании этого года собрано примерно 3 миллиона тонн зерна.
2748345	Әзірге тек жиналуға тиісті егіс алқабының үштен екісі ғана игерілгендігін айта кету керек.	2748348	При этом необходимо сказать, что обработано пока лишь две трети полей.
2748349	Осылайша биылғы жылы 4,5 млн. тоннаға дейін жаңа өнім жиналады деген жоспар жүзеге асырылмақ.	2748351	Таким образом, планы собрать в этом году до 4,5 млн. тонн зерна нового урожая вполне реальны.
2748361	Облыстық ауыл шаруашылығы басқармасында егін жинау жұмыстары облыстың оңтүстігіндегі - Жангелді және Наурызым аудандарында аяқталуға жақын.	2748365	В областном управлении сельского хозяйства отмечают, что уборочные работы практически завершены на юге области - Жангельдинском и Наурзумском районах.
2748368	Ал қазір солтүстікте науқанның нағыз қызған шағы.	2748371	А на севере сейчас страда в полном разгаре.
2748372	Орташа көрсеткіш гектарынан 10,1 центнерден болады деп атап өтті.	2748374	Средняя урожайность оценивается в 10,1 центнера с гектара.
2748375	Екібастұз полицейлері ішімдікке мас болған анасының жанынан кішкентай қызды тауып алды.	2748376	Полицейские Экибастуза обнаружили маленькую девочку в обществе пьяной матери.
2748377	«Мектепке жол» іс-шарасы кезінде үй-үйді аралау барысында Екібастұз қаласы ІІД қызметкерлері үйлердің бірінен ішімдікке мас болған анасының жанынан 2010 жылы туған кішкентай баланы тауып алды, деп хабарлайды Павлодар облысы ІІД баспасөз қызметінен.	2748379	При проведении подворного обхода во время акции «Дорога в школу», сотрудники УВД города Экибастуза в одном из домов нашли малышку, 2010 года рождения, рядом с матерью, находившейся в алкогольном опьянении, сообщила пресс-служба ДВД Павлодарской области.
2748380	Тексеру барысында отбасында баланың қалыпты өмір сүруі және дамуы үшін жағдай жасалмағаны анықталды.	2748382	Проверяющие установили, что условия для нормального проживания и развития ребёнка в семье не созданы.
2748383	Анасы ешқайда жұмыс істемейді, ер адаммен бірге тұрады, баспанасы жоқ, ІІБ-да есепке алынған.	2748384	Мать нигде не работает, сожительствует, своего жилья не имеет, состоит на учёте в УВД.
2748385	Наркологиялық диспансер дәрігерлері әйелдің жағдайын куәландырып, ішімдікке мас болғанын растады.	2748386	Врачи наркологического диспансера освидетельствовали женщину и подтвердили алкогольное опьянение.
2748387	Қамқорлық және қайырымдылық жасайтын бөлім өкілдері қыз баланы «Кәмелетке толмаған балалар және жасөспірімдерге арналған қамқорлық үйіне» жіберді.	2748388	Представители отдела опеки и попечительства отправили девочку в «Приют для несовершеннолетних детей и подростков».
2748389	Анасына қатысты баланы тәрбиелеу бойынша міндеттерін орындамау бойынша әкімшілік іс қозғалды.	2748390	В отношении матери возбуждено административное производство - невыполнение обязанностей по воспитанию детей.
2748394	Алматының әкімі Қайрат Нұртасты қабылдауға әзір.	2748395	Аким Алматы готов принять Кайрата Нуртаса.
2748396	Сириядағы химиялық қару қорын жоюға 1 млрд. доллар кетеді.	2748397	Уничтожение химоружия в Сирии будет стоить 1 млрд долларов.
2748398	Сирия Президенті Башар Асад Сириядағы химиялық қару қорын жоюға уәде берді.	2748399	Президент Сирии Башар Асад пообещал, что Сирия уничтожит свои запасы химического оружия.
2748401	Сирия басшысының сөзіне қарағанда, Сириядағы химиялық қару арсеналдарын толығымен жою шамамен 1 млрд. долларды құрайды.	2748402	По словам сирийского лидера, стоимость полного уничтожения арсеналов химического оружия в Сирии составит порядка 1 млрд. долларов.
2748406	Башар Асадтың пайымынша, жою жұмыстарын бір жылдың ішінде аяқтауға болады.	2748407	По оценке Башара Асада, работы по уничтожению можно завершить в течение года.
2748408	Башар Асад Сирияның химиялық қаруды «батылы жеткен елге беруге» әзір екендігін атап өтті.	2748409	Башар Асад отметил, что Сирия готова передать химическое оружие «той стране, которая отважится его принять».
2748410	Сирия Президенті оның Үкіметі ел аумағында БҰҰ сарапшыларын қайта қабылдауға дайын екенін атап өтті.	2748411	Президент Сирии подчеркнул, что его правительство готово вновь пустить экспертов ООН на территорию страны.
2748412	Ол сонымен қатар, сириялық тараптан Ресей дипломаттарына химиялық шабуылдарға көтерілісшілер кінәлі деген «дәлелдер» берілгенін жеткізді.	2748413	Он также указал на то, что сирийская сторона передала российским дипломатам «доказательства», что в химических атаках повинны повстанцы.
