id	sentence	id_tr	sentence_tr
2748242	Будан озге, кР укимети басшысы Франциянын искер топтарынын окилдеримен кездеседи.	2748243	Кроме того, глава Правительства РК встретится с представителями деловых кругов Франции.
2748247	Венада МАГАТЭ бас конференциясынын 57-ши сессиясы ашылды.	2748248	В Вене открылась 57-я сессия генеральной конференции МАГАТЭ.
2748249	159 муше-мемлекет делегацияларынын жыл сайынгы басты кездесуи аукымында МАГАТЭ-нин атом энергиясын бейбит максатта пайдалану, кауипсиздикти камтамасыз ету саласындагы кызметин карады, ядролык каруды таратпау режимин, сондай-ак Агенттиктин жане онын хатшылыгынын багдарламасы мен бюджетин талкылады.	2748250	В рамках главной ежегодной встречи делегации из 159 государств-членов рассмотрели ежегодный доклад МАГАТЭ о его деятельности в различных областях мирного использования атомной энергии, в сфере обеспечения безопасности, обсудили режим нераспространения ядерного оружия, а также программу и бюджет Агентства и его секретариата.
2748251	Агенттик бас директоры лауазымына кезекти торт жылгы кезенге Юкия Амано бекитилди, сондай-ак МАГАТЭ-ге жана мушелер - Бруней-Даруссалам мен Багам аралдары достастыгы кабылданды.	2748252	На пост генерального директора Агентства на очередной четырёхлетний период был утверждён Юкия Амано, а также приняты новые члены МАГАТЭ - Бруней-Даруссалам и Содружество Багамских островов.
2748253	Форумга катысу ушин Венага индустрия жане жана технологиялар вице-министри Бакытжан Жаксалиев бастаган казакстандык делегация келди, онын курамында Венадагы халыкаралык уйымдар жанындагы туракты окилдиктердин, кР ИЖТМ Атом энергиясы комитетинин, улттык ядролык орталыктын басшылары бар.	2748254	Для участия в работе форума Вену посетила казахстанская делегация во главе с вице-министром индустрии и новых технологий Бахытжаном Джаксалиевым, в состав которой вошли руководители постоянных представительств при международных организациях в Вене, Комитета атомной энергии МИНТ РК, Национального ядерного центра.
2748255	казакстандык делегациянын малимдемесинде биздин елимиздин карусыздану жане ядролык каруларды таратпау саласындагы устанымы коринис тапкан, ядролык энергияны бейбит пайдалану, ядролык медицина, ядролык жане радиациялык технология, атом энергетикасын кауипсиз дамыту, радиациялык-зарарлы аумактарды сауыктыру жане баска да маселелер саласындагы кР мен МАГАТЭ арасындагы тиимди ынтымактастык баяндалган.	2748256	В заявлении казахстанской делегации была отражена позиция нашей страны в области разоружения и нераспространения ядерного оружия, было отмечено эффективное сотрудничество между РК и МАГАТЭ в сфере мирного использования ядерной энергии, включая ядерную медицину, ядерные и радиационные технологии, безопасное развитие атомной энергетики, реабилитацию радиационно-зараженных территорий и другие актуальные вопросы.
2748257	казакстандыктар МАГАТЭ басшылыгымен жане Агенттиктин муше-мемлекеттеринин биркатар делегацияларымен кездесип, екижакты жане копжакты ынтымактастыктын кен аукымды маселелерин талкылады.	2748258	Казахстанцы встретились с руководством МАГАТЭ и делегациями ряда государств-членов Агентства для обсуждения широкого круга вопросов двустороннего и многостороннего сотрудничества.
2748260	МАГАТЭ бас конференциясынын жумысы 20 кыркуйекке дейин созылады, деп косты кР СиМ баспасоз кызмети.	2748261	Работа генеральной конференции МАГАТЭ продлится до 20 сентября, добавили в пресс-службе МИД РК.
2748263	Атырауга Шотландия, азирбайжан жане Ресейден мэрлер шакырылды.	2748264	В Атырау пригласили мэров из Шотландии, Азербайджана и России.
2748265	Атырауга казан айынын басында аталып отилетин кала кунине казакстан калаларынан, сондай-ак Шотландия, азирбайжан жане Ресейден конактар шакырылды.	2748266	В Атырау на день города, который отмечается в начале октября, приглашены гости из городов Казахстана, а также Шотландии, Азербайджана и России.
2748267	Облыстык акимдиктен хабарлангандай, мерекеге коршилес Астраханнан, Магнитогорскиден жане биздин елге тиесили «казакстан геологы» шипажайы орналаскан Железноводскиден делегациялар келеди деп кутилуде.	2748268	Как сообщили в пресс-службе областного акимата, на праздник ожидается прибытие делегаций из соседней Астрахани, Магнитогорска и Железноводска, где находится принадлежащий нашей стране санаторий «Геолог Казахстана».
2748269	Шакырылгандар ишинде Атыраудын туыстас калалары - шотландттык Абердин мен азирбайжандык Ширваннын мэрлери де бар.	2748270	В числе приглашённых также мэры городов-побратимов Атырау - шотландского Абердина и азербайджанского Ширвана.
2748277	кР ТМРА Енбек министрлигине бюджет шыгыстарын томендету ушин шыгындарын кыскартуга усыныс жасады.	2748278	АЗК РК предложило Министерству труда сократить затраты для уменьшения расходов бюджета.
2748280	кР Табиги монополияларды реттеу агенттигинде адистемелик кенестин кезекти отырысы отти, деп хабарлады ведомствонын баспасоз кызметинен.	2748284	В Агентстве РК по регулированию естественных монополий прошло очередное заседание методического совета, сообщает пресс-служба ведомства.
2748286	2013 жылы агенттикке мемлекеттик монополия субъектлери жургизетин жане жузеге асыратын тауарларга арналган багаларга сараптама жургизу бойынша косымша окилеттик берилген болатын.	2748287	В 2013 году Агентство наделили дополнительными полномочиями по проведению экспертизы цен на товары, производимые и реализуемые субъектом государственной монополии.
2748289	Маселен, бага курылымдау ережелеримен калыптасатын тарифтерге косылатын негизги шыгындар тизбеси аныкталды.	2748290	Например, правилами ценообразования определён перечень обоснованных затрат, включаемых в формируемый тариф.
2748291	Сараптама аясында ис жузиндеги жане болжамды шыгындар каралды.	2748292	В рамках экспертизы были рассмотрены фактические и прогнозируемые затраты.
2748293	Онын корытындысы бойынша биркатар шыгындарды кыскарту усынылды.	2748295	По его итогам было предложено сократить некоторые затраты.
2748298	Бул бюджет каржысын жумсауды кыскартуга мумкиндик береди.	2748300	Это позволит уменьшить расходование бюджетных средств.
2748302	адистемелик кенес корытындысы бойынша сараптамалык дайектеме кР Енбек жане халыкты алеуметтик коргау министрлигине жонелтилетин болады.	2748303	По итогам методического совета экспертное заключение будет направлено в Министерство труда и социальной защиты населения РК.
2748307	«Достык» шекара заставасынын бастыгына катысты кылмыстык ис козгалды.	2748308	В отношении начальника погранзаставы «Достык» возбуждено уголовное дело.
2748309	Застава бастыгы елимиздин кылмыстык кодексинин 24 жане 209-баптарында карастырылган кылмысты, ягни экономикалык контрабанданы жузеге асырганы ушин айыпталуда.	2748310	Начальник заставы обвиняется в преступлении, предусмотренном статьями 24 и 209 Уголовного кодекса страны, то есть в экономической контрабанде.
2748311	каржы полицейлери осы жылдын акпан айында ол бир топ адамдармен келискен турде кедендик кузет орнынын айналма жолына 2,2 млн. тенге сома туратын «Орифлейм» опа-далабы жане ииссуи салынган уш корапты алып отуге тырыскан деп хабарлайды.	2748315	Финансовые полицейские сообщают, что в феврале этого года в сговоре с группой лиц, он пытался провести в обход таможенного поста три коробки с косметикой и парфюмерией «Орифлейм» на сумму 2,2 млн. тенге.
2748319	Атырау облысында Латвиянын жук колигинин катысуымен болган жол апатында еки адам каза тауып, тагы еки адам ауруханага жаткызылды.	2748320	В Атырауской области в аварии с участием грузовой машины из Латвии два человека погибли, ещё двое доставлены в больницу.
2748321	Брестиде БЭК тауарлы нарыктарында басекелестиктин тен жагдайларын камтамасыз ету маселелери талкыланды.	2748322	Вопросы обеспечения равных условий конкуренции на товарных рынках ЕЭП обсуждены в Бресте.
2748323	кР Парламенти Сенатынын Экономикалык даму жане касипкерлик комитетинин торагасы Талгатбек Абайдилдин Беларусь Республикасына келди, деп хабарлады палатанын баспасоз кызмети.	2748324	Председатель комитета по экономическому развитию и предпринимательству Сената Парламента РК Талгатбек Абайдильдин прибыл в Республику Беларусь, сообщает пресс-служба палаты.
2748326	Мунда ол «Экономиканын артурли салаларында тауарлы нарыктарда басекелестиктин тен жагдайын камтамасыз етудин кукыктык негиздери» такырынбындагы халыкаралык «донгелек устел» жумысына катысты.	2748328	Здесь он принял участие в работе международного «круглого стола» на тему: «Правовые основы обеспечения равных условий конкуренции на товарных рынках в различных отраслях экономики».
2748330	Шара Брест каласында Беларусь, казакстан жане Ресей депутаттарынын, монополияга карсы органдары мен бизнес-когамдастыктары басшыларынын катысуымен отуде.	2748331	Мероприятие проходит в городе Бресте с участием депутатов, руководителей антимонопольных органов и бизнес-сообщества Беларуси, Казахстана и России.
2748332	Жогары Еуразиялык экономикалык кенестин 2012 жылгы 19 желтоксандагы «Трансшекаралык нарыктарга жататын олшемдерди бекиту туралы» шешиминин тапсырмаларын орындау максатында Еуразиялык экономикалык комиссия казакстан, Беларусь жане Ресей аумактарын камтитын трансшекаралык нарыктарга талдау жургизуде.	2748333	Во исполнение поручений решения Высшего Евразийского экономического совета от 19 декабря 2012 года «Об утверждении критериев отнесения рынков к трансграничному» Евразийская экономическая комиссия проводит анализы на трансграничных рынках, охватывающих территории Казахстана, Беларуси и России.
2748335	«Донгелек устелге» катысушылар бирлескен жумыс басымдыкты жагдайды асыра пайдалану жане адал емес басекелестик жониндеги бузушылыктарды аныктауга, сондай-ак бул тартипти бузушыларга тиисти шаралар кабылдаугамумкиндик береди, Бирынгай экономикалык кенистиктин тауарлы нарыктарында басекелестикке тен мумкиндиктерди камтамасыз етеди деп санайды.	2748338	Участники «круглого стола» считают, что совместная работа позволит выявить нарушения, злоупотребления доминирующим положением и недобросовестной конкуренцией, а также принять к нарушителям соответствующие меры, что обеспечит равные условия конкуренции на товарных рынках Единого экономического пространства.
2748339	костанайдагы егин алкаптарындагы астык оними гектарына 10 центнерден асып жыгылады.	2748340	Урожайность на костанайских полях превышает 10 центнеров с гектара.
2748342	костанайда биылгы астык жинау кампаниясы барысында шамамен 3 миллион тонна астык жиналды.	2748344	В Костанае в ходе уборочной кампании этого года собрано примерно 3 миллиона тонн зерна.
2748345	азирге тек жиналуга тиисти егис алкабынын уштен екиси гана игерилгендигин айта кету керек.	2748348	При этом необходимо сказать, что обработано пока лишь две трети полей.
2748349	Осылайша биылгы жылы 4,5 млн. тоннага дейин жана оним жиналады деген жоспар жузеге асырылмак.	2748351	Таким образом, планы собрать в этом году до 4,5 млн. тонн зерна нового урожая вполне реальны.
2748361	Облыстык ауыл шаруашылыгы баскармасында егин жинау жумыстары облыстын онтустигиндеги - Жангелди жане Наурызым аудандарында аякталуга жакын.	2748365	В областном управлении сельского хозяйства отмечают, что уборочные работы практически завершены на юге области - Жангельдинском и Наурзумском районах.
2748368	Ал казир солтустикте науканнын нагыз кызган шагы.	2748371	А на севере сейчас страда в полном разгаре.
2748372	Орташа корсеткиш гектарынан 10,1 центнерден болады деп атап отти.	2748374	Средняя урожайность оценивается в 10,1 центнера с гектара.
2748375	Екибастуз полицейлери ишимдикке мас болган анасынын жанынан кишкентай кызды тауып алды.	2748376	Полицейские Экибастуза обнаружили маленькую девочку в обществе пьяной матери.
2748377	«Мектепке жол» ис-шарасы кезинде уй-уйди аралау барысында Екибастуз каласы ииД кызметкерлери уйлердин биринен ишимдикке мас болган анасынын жанынан 2010 жылы туган кишкентай баланы тауып алды, деп хабарлайды Павлодар облысы ииД баспасоз кызметинен.	2748379	При проведении подворного обхода во время акции «Дорога в школу», сотрудники УВД города Экибастуза в одном из домов нашли малышку, 2010 года рождения, рядом с матерью, находившейся в алкогольном опьянении, сообщила пресс-служба ДВД Павлодарской области.
2748380	Тексеру барысында отбасында баланын калыпты омир суруи жане дамуы ушин жагдай жасалмаганы аныкталды.	2748382	Проверяющие установили, что условия для нормального проживания и развития ребёнка в семье не созданы.
2748383	Анасы ешкайда жумыс истемейди, ер адаммен бирге турады, баспанасы жок, ииБ-да есепке алынган.	2748384	Мать нигде не работает, сожительствует, своего жилья не имеет, состоит на учёте в УВД.
2748385	Наркологиялык диспансер даригерлери айелдин жагдайын куаландырып, ишимдикке мас болганын растады.	2748386	Врачи наркологического диспансера освидетельствовали женщину и подтвердили алкогольное опьянение.
2748387	камкорлык жане кайырымдылык жасайтын болим окилдери кыз баланы «Камелетке толмаган балалар жане жасоспиримдерге арналган камкорлык уйине» жиберди.	2748388	Представители отдела опеки и попечительства отправили девочку в «Приют для несовершеннолетних детей и подростков».
2748389	Анасына катысты баланы тарбиелеу бойынша миндеттерин орындамау бойынша акимшилик ис козгалды.	2748390	В отношении матери возбуждено административное производство - невыполнение обязанностей по воспитанию детей.
2748394	Алматынын акими кайрат Нуртасты кабылдауга азир.	2748395	Аким Алматы готов принять Кайрата Нуртаса.
2748396	Сириядагы химиялык кару корын жоюга 1 млрд. доллар кетеди.	2748397	Уничтожение химоружия в Сирии будет стоить 1 млрд долларов.
2748398	Сирия Президенти Башар Асад Сириядагы химиялык кару корын жоюга уаде берди.	2748399	Президент Сирии Башар Асад пообещал, что Сирия уничтожит свои запасы химического оружия.
2748401	Сирия басшысынын созине караганда, Сириядагы химиялык кару арсеналдарын толыгымен жою шамамен 1 млрд. долларды курайды.	2748402	По словам сирийского лидера, стоимость полного уничтожения арсеналов химического оружия в Сирии составит порядка 1 млрд. долларов.
2748406	Башар Асадтын пайымынша, жою жумыстарын бир жылдын ишинде аяктауга болады.	2748407	По оценке Башара Асада, работы по уничтожению можно завершить в течение года.
2748408	Башар Асад Сириянын химиялык каруды «батылы жеткен елге беруге» азир екендигин атап отти.	2748409	Башар Асад отметил, что Сирия готова передать химическое оружие «той стране, которая отважится его принять».
2748410	Сирия Президенти онын укимети ел аумагында Буу сарапшыларын кайта кабылдауга дайын екенин атап отти.	2748411	Президент Сирии подчеркнул, что его правительство готово вновь пустить экспертов ООН на территорию страны.
2748412	Ол сонымен катар, сириялык тараптан Ресей дипломаттарына химиялык шабуылдарга котерилисшилер кинали деген «далелдер» берилгенин жеткизди.	2748413	Он также указал на то, что сирийская сторона передала российским дипломатам «доказательства», что в химических атаках повинны повстанцы.
2748414	Сириядагы согыс 2011 жылдын наурызынан бери жалгасып келеди, 100 мыннан аса адам бул кактыгыстын курбанына айналды.	2748416	Война в Сирии продолжается с марта 2011 г., жертвами конфликта стали более 100 тыс. человек.
2748417	Араб елиндеги жагдай тамыз айында Дамаски манындагы химиялык шабуылда 350 адам каза болган окигадан кейин ушыкты.	2748418	Ситуация в арабской республике обострилась после того, как в конце августа в пригороде Дамаска в результате химической атаки погибли более 350 человек.
2748419	Осыдан кейин халыкаралык кауымдастык Сирияга карсы аскери операциянын басталу мумкиндигин карастыра бастады.	2748420	После этого международное сообщество заговорило о возможности начала военной операции против Сирии.
2748422	Алайда бул иске шетелдик аскерилердин араласуы кун тартибинен ресми Дамаски, сонымен бирге РФ мен АкШ-тын арасындагы Сириянын химиялык каруын халыкаралык бакылауга алу туралы келесиминен кейин алынып тасталды.	2748423	Однако сценарий иностранного военного вмешательства был снят с повестки дня после того, как официальному Дамаску, а также РФ и США удалось договориться о постановке химического оружия Сирии под международный контроль.
2748424	ар нарсенин пайымына бару керек.	2748426	Необходимо разуметь суть каждого явления.
2748429	Атырау мунай ондеу зауыты АИ-98 жанармайын ондире бастады.	2748430	Атырауский нефтеперерабатывающий завод готов к производству бензина АИ-98.
2748432	Жакында касипорында курдели жондеу аякталды жане казирги уакытта зауыт онимнин жоспарлы колемин шыгаруга киристи.	2748436	Недавно на предприятии завершился капитальный ремонт и в настоящее время завод выходит на плановые объёмы выпуска продукции.
2748437	адеттеги жанармай маркалары мен жагармай отыннан баска мунда АИ-98 маркалы бензин ондире бастады.	2748438	Кроме привычных марок бензина и дизельного топлива, здесь начинают производство бензина марки АИ-98.
2748439	Жондеуден кейин мунай ондеушилер таулик сайын 2 мын тонна автоколик жанармай жане 5 мын тонна дизельдик отын ондире бастады.	2748440	После ремонта нефтепереработчики ежесуточно производят 2 тыс. тонн автомобильного бензина и 5 тыс. тонн дизельного топлива.
2748443	Жыл сонына дейин Атырау мунай ондеу зауытында 1,5 млн. тоннадан астам мунай ондеу жоспарланып отыр.	2748446	До конца года на Атырауском НПЗ планируется переработать свыше 1,5 млн. тонн нефти.
2748451	казакстан Паралимпиадалык курамасы IWAS-2013 Букилалемдик ойындарынын биринши кунинде бес алтын иеленди.	2748463	Паралимпийская сборная Казахстана завоевала пять золотых медалей в первый день Всемирных игр IWAS-2013.
2748464	казакстан Паралимпиадалык курамасы IWAS-2013 Букилалемдик ойындарынын биринши кунинде бес алтын, еки кумис жане уш кола жулдеге кол жеткизди.	2748467	Пять золотых, две серебряные и три бронзовые медали завоевала Паралимпийская сборная Казахстана в первый день Всемирных игр IWAS-2013.
2748474	Байконырда «Союз ТМА-10» гарыш кемесинин халыкаралык экипажы стартка дайындалуда.	2748476	На Байконуре к старту готовится международный экипаж космического корабля «Союз ТМА-10».
2748489	13 кыркуйек куни Байконыр гарыш айлагына келген «Союз ТМА-10М» баскарылатын колик кемесинин негизги жане дублерлык экипаждары кестеге сайкес старт алдындагы дайындыктарын откизуде.	2748490	Прибывшие 13 сентября на космодром Байконур основной и дублирующий экипажи транспортного пилотируемого корабля (ТПК) «Союз ТМА-10М» в соответствии с графиком проводят предстартовую подготовку.
2748495	14 кыркуйек куни ресейлик гарышкерлер Олег Котов, Сергей Рязанский жане америкалык астронавт Майкл Хопкинс, сондай-ак олардын дублерлери Александр Скворцов, Олег Артемьев жане Стивен Свэнсен биринши жаттыгуларын откизди.	2748496	14 сентября российские космонавты Олег Котов, Сергей Рязанский и американский астронавт Майкл Хопкинс, а также их дублеры Александр Скворцов, Олег Артемьев и Стивен Свэнсен провели первую тренировку.
2748497	15 кыркуйек куни экипаждар Халыкаралык гарыш стансасына ушатын кезекти гарыштык экспедицияга катысушы-елдердин салтанатты турде байрактарын котеру расимин откизди.	2748499	15 сентября экипажи провели торжественную церемонию поднятия флагов стран-участниц очередной космической экспедиции на Международную космическую станцию.
2748504	Дастур бойынша дублерлердин экипажы кала акимдиги басшыларынын колдауымен каланын корнеки жерлерин, Байконырдын тарихи орындарын аралап корди.	2748506	Традиционно экипаж дублёров в сопровождении руководителей городской администрации совершил прогулку по городу, посетив памятные места Байконура.
2748509	Байконыр гарыш айлагынан гарыштык багыттагы «Союз-ФГ» зымыранынын «Союз ТМА-10М» баскарылатын колик кемесинин ушуы 26 кыркуйек куни Астана уакыты бойынша 02 сагат 58 минутка жоспарланган.	2748510	Пуск ракеты космического назначения «Союз-ФГ» с транспортным пилотируемым кораблём «Союз ТМА-10М» с космодрома Байконур запланирован на 26 сентября, в 02 часа 58 минут по времени Астаны.
2748512	Маскеуде Байконыр каласы акимшилигинин басшысы Александр Мезенцев дуниеден отти.	2748514	В Москве ушёл из жизни глава администрации города Байконур Александр Мезенцев.
2748515	казакстан мен кытай гарыштык кенистикти бейбит максатта пайдалану жане зерттеу салаларындагы ынтымактастык туралы келисимге кол койды.	2748516	Казахстан и Китай подписали соглашение о сотрудничестве в исследовании и использовании космического пространства в мирных целях.
2748518	«Союз ТМА-10» гарыш кемесинин экипаждары гарышкерлерди дайындау орталыгында емтихан тапсырды.	2748519	Экипажи космического корабля «Союз ТМА-10» сдали экзамены в Центре подготовки космонавтов.
2748522	Осыган дейин хабарлангандай, кытай Халык Республикасы Торагасынын ресми сапары барысында екижакты ынтымактастык туралы биркатар манызды кужаттарга кол койылды.	2748523	Как уже сообщалось, в рамках официального визита Председателя Китайской Народной Республики был подписан ряд крупных двусторонних документов о сотрудничестве, среди которых есть соглашение по космической деятельности.
2748525	Бул келисимнин максаты кукыктык жане уйымдастыру негиздерин курып, бейбит максатта гарыш кенистигин пайдалану мен зерттеу саласында екижакты ынтымактастыкты тиимди жузеге асыру ушин Жерди кашыктыктан бакылау, гарыштык аппараттарды жасау жане ушыру, гылыми зерттеулер, экологиялык кауипсиздик, мамандар даярлау жане т.б. накты шараларды аныктау, деп атап отти казгарыш баспасоз кызмети.	2748528	Целью данного соглашения является создание правовой и организационной основ, а также определение конкретных областей и форм для осуществления взаимовыгодного двустороннего сотрудничества в области исследования и использования космического пространства в мирных целях, включая космическую связь, дистанционное зондирование Земли, создание и запуск космических аппаратов, научные исследования, экологическую безопасность, подготовку кадров и другое, отмечает пресс-служба Казкосмоса.
2748534	Винокуровтын велосипеди торт жастагы кыз баланын аягын аман алып калды.	2748536	Велосипед Винокурова спас девочку четырёх лет от ампутации ног.
2748537	Торт жасар Милена Мезенцева Олимпиада чемпионы Александр Винокуровтын велосипедин сатудан тускен каражатка ота жасаудын аркасында акырындап журе бастады.	2748538	Четырёхлетняя Милена Мезенцева постепенно начинает ходить, благодаря операции, проведённой на средства, полученные от продажи велосипеда олимпийского чемпиона Александра Винокурова.
2748539	Миленанын аяк суйеги катты озгерген, туганнан тобыгы болмаган, сонын салдарынан ол журе алмайтын.	2748540	У Милены были сильно деформированы кости, при рождении отсутствовали коленные чашечки, из-за чего она не могла ходить.
2748541	2012 жылдын казан айында корган каласында оган ота жасалып, жарты жыл емделгеннен кейин отбасымен казакстанга оралды.	2748544	В октябре 2012 года ей провели операцию в Кургане, и спустя полгода лечения весной семья вернулась в Казахстан.
2748545	Миленага тагы бирнеше сауыктыру курсын отуге тура келеди, бирак даригерлер бари жаксы болады деп болжап отыр.	2748546	Милене придётся пройти ещё несколько реабилитационных курсов, но прогнозы врачей хорошие.
2748547	казир Милена кабыргага немесе ата-анасына суйенип, акырындап журе бастады.	2748548	Милена уже понемногу ходит, опираясь на стену или родителей.
2748549	Егер уакытында ота жасалмаганда, онын еки аягын да кесип алып тастауга тура келетин еди.	2748550	Если бы тогда не была сделана операция, ей бы пришлось ампутировать обе ноги.
2748554	Сондай-ак, Айша Бексултаннын да калы жаксарып келеди, кыз баланын журегинде акауы болган, оган Украинада ота жасалып, жакында елге оралды.	2748555	Так же хорошо идут дела у Айшы Бексултан - у девочки был порок сердца, и ей была сделана операция на Украине, откуда она недавно вернулась.
2748556	Тагы сондай журек акауы бар Аяулым курбановага да ойдагыдай ота жасалды.	2748557	Успешно была прооперирована Аяулым Курбанова, у которой также был порок сердца.
2748558	Тагы торт баланы емдеуди кР Денсаулык сактау министрлиги оз бакылауына алып отыр.	2748559	Что касается ещё четверых детей, то их лечение находится под контролем Министерства здравоохранения РК.
2748561	Естеринизге сала кетейик, 2012 жылдын кыркуйек айында Лондон Олимпиадасынын чемпионы Александр Винокуров сол айтулы сайыста жениске жеткен велосипедин аукционга койган болатын.	2748562	Напомним, в сентябре 2012 года олимпийский чемпион Лондона Александр Винокуров выставил на аукцион велосипед, на котором он одержал победу.
2748563	"Топтаманы Tak Group компаниясы 243 мын долларга сатып алды, сондай-ак, спортшынын киими жане ""Астана"" велокомандасынын керек-жарактар жиынтыгы сатылды."	2748564	"Лот за 243 тысячи долларов приобрела компания Tak Group, также были проданы форма спортсмена и комплект экипировки велокоманды ""Астана""."
2748565	Сатудан тускен барлык каражат наукас балаларды емдеуге жумсалды.	2748566	Все средства, вырученные от продажи, пошли на лечение тяжелобольных детей.
2748567	Винокуровтын окилдери балалар жиберилген емдеу орындарына кажетти сомаларды тикелей толеп берди.	2748568	Представители Винокурова напрямую оплачивали необходимые суммы в клиниках, куда отправляли детей.
2793632	Аныкталган акау тез арада жойылуы керек.	2793633	Обнаруженный брак подлежит немедленному устранению.
2793639	Бундай окигаларга аскери ис-кимыл, табиги немесе апат жагдайлар, индет, тауарды жеткизуге карантин жане эмбарго сиякты арекет жатады, бирак ол тек осы окигалармен шектелмейди.	2793641	Такие события могут включать, но не ограничиваться действиями, такими как: военные действия, природные или стихийные бедствия, эпидемия, карантин и эмбарго на поставку товара.
