id	sentence	id_tr	sentence_tr
3268205	Tom umarł z powodu odwodnienia.	3268193	Том умер от обезвоживания.
3268213	Tom znów jest tu.	2525959	Том снова тут.
3268217	Przyszedłem za tobą!	1959660	Я пришёл за тобой!
3279886	Żołnierze są gotowi do walki.	3286637	Солдаты готовы к бою.
3286153	Wszyscy zostali ewakuowani.	3286142	Все были эвакуированы.
3286167	Ta opera składa się z pięciu aktów.	2832982	Эта опера состоит из пяти актов.
3296282	Będzie mi brakować Mołdawii.	3296279	Буду скучать по Молдове.
3298163	Jestem najmłodszy w swojej pracy.	784674	На своей работе я самый младший.
3298169	Co zjesz dzisiaj na obiad?	1355391	Что ты будешь сегодня на обед?
3298186	Czy dziwisz się, że nawet ja jestem człowiekiem?	738797	Тебе странно, что даже я - человек?
3351284	Czy papież jest katolikiem?	3351280	Является ли Папа католиком?
3356529	Narysuj mi baranka.	3355183	Нарисуй мне барашка!
3395086	W moim nowym domu pokój dzienny jest na parterze, a sypialnia na pierwszym piętrze.	3395065	В моём новом доме гостиная расположена на первом этаже, а спальня — на втором.
2826513	Pada deszcz.	408383	Идёт дождь.
3410647	Jestem twoim słońcem.	3410642	Я твоё солнце.
3412891	Wydaje się, że Tom nas nie słyszy.	3116363	Кажется, Том нас не слышит.
3416208	Tak gotujemy ryż.	2300113	Так мы готовим рис.
3417953	Wiesz jak.	2521291	Ты знаешь как.
3421518	Skończyły mi się pieniądze podczas pobytu w Indiach.	3567316	Во время моего пребывания в Индии у меня вышли деньги.
3433161	Zapomniała, że kupiła mu prezent.	2492456	Она забыла, что купила ему подарок.
3450086	Gdybyśmy my myli sobie ręce, gdybyście wy myli sobie ręce, gdybyś ty mył sobie ręce, czy to znaczyłoby, że ręce są umyte?	3450064	Если руки мыли вы, если руки мыли мы, если руки мыл и ты - значит руки вымыты?
3450193	Grek jechał przez rzekę. Grek widział w rzece raka. Grek wsadził rękę w rzekę. Rak za ręką Greka - cap!	3450056	Ехал Грека через реку. Видит Грека: в реке рак. Сунул в реку руку Грека. Рак за руку Греку — цап.
3450255	Nikt nie widzi moich łez.	2987347	Никто не видит моих слёз.
3452377	Sztuka jest długa, życie krótkie.	2749458	Искусство продолжительно, жизнь коротка.
351517	Zadzwoń do mnie później.	2578157	Позвони мне позже.
3452661	Z jego kieszeni wypadła moneta.	2743704	Из его кармана выпала монета.
3452689	Nie zatrzymuj się teraz.	2589957	Не останавливайся сейчас.
3452697	Kanada znajduje się w północnej części Ameryki.	2631204	Канада расположена на севере Америки.
3457072	Twoja nowa suknia, na prawdę, ci pasuje.	3457068	Твоё новое платье, действительно, тебе к лицу.
3457077	Nie ma potrzeby przepraszać; ja rozumiem.	3457059	Нет необходимости извиняться; я понимаю.
3457078	Chcesz poznać tajemnicę?	3457052	Хочешь узнать секрет?
3457079	Gdzie wy byliście w dwa tysiące trzecim roku?	3457029	Где вы были в две тысячи третьем году?
3457080	Nie zmószaj mnie bym to powiedział.	3457017	Не принуждай меня говорить это.
3457081	Zamknij właz.	3457057	Закрой люк.
3457091	Spóźnili się na ostatni pociąg.	3456772	Они опоздали на последний поезд.
3457107	Wstaję o szóstej trzydzieści.	3456710	Я встаю в шесть тридцать.
3457111	O bogowie, truciznę, dajcie mi truciznę!	2198171	О боги, боги мои, яду мне, яду!..
3457125	W gniewie wybiegł z pokoju.	3457093	Он в гневе выбежал из комнаты.
3457364	Nie będę tego jeść.	2345619	Я это есть не буду.
3460153	Tom krytykował wszystko, co zrobiła Mary.	3229930	Том раскритиковал всё, что сделала Мэри.
3460158	Gdybyś spytał, to bym Ci powiedział.	3357184	Если бы ты спросил, я бы тебе сказал.
3460166	Zbladłeś ze strachu.	3035289	Ты побледнел от страха.
3460168	Była moją najlepszą przyjaciółką.	2732010	Она была моей лучшей подругой.
3460171	Tom i Mary często są razem.	2600695	Том и Мэри часто бывают вместе.
3460174	Nie wolno chodzić gołym po hotelu.	446953	Нельзя ходить по гостинице голым.
3460177	Grałem.	2522085	Я играл.
3460179	Zaraz zakrzyczę!	3267347	Сейчас я закричу!
3460184	Przestępca uciekł z więzienia.	1017133	Преступник сбежал из тюрьмы.
3460186	Przyjechał dwa dni wcześniej.	2899540	Он приехал двумя днями раньше.
3460188	Gwiazdy są niepomiernie daleko.	2044168	Звёзды неизмеримо далеко.
998693	Zamknij za sobą drzwi.	417270	Закрой за собой дверь.
3460212	Ten ból w żołądka jest nie do wytrzymania.	3109044	Эта боль в животе невыносима.
3460216	Powiedz, jak się nazywasz.	1903501	Скажи мне, как тебя зовут.
3460217	Autor ma piękny styl.	351420	У автора красивый стиль.
3460218	Tom i Mary czekają w biurze.	3116232	Том и Мэри ждут в офисе.
3460219	Co byś zrobił gdybyś miał milion dolarów?	2307272	Если бы у тебя был миллион долларов, что бы ты сделал?
3460220	Podkreślił, że ważne jest przestrzegać prawa.	1791213	Он подчеркнул, насколько важно соблюдать закон.
498316	Nie mogę myśleć o wszystkim.	498308	Я не могу думать обо всём.
3460222	Mary miała pomarańczową suknię.	2784323	На Мэри было оранжевое платье.
3460223	Tom to kanalia.	2379565	Том - выродок.
3460224	Lubisz chińszczyznę?	2350954	Ты любишь китайскую еду?
3460225	Lubisz chińskie jedzenie?	2350954	Ты любишь китайскую еду?
3460226	Dał jemu książkę.	467013	Он дал ему книгу.
3460227	Muszę znaleźć coś, by otworzyć tą butelkę.	3080123	Мне нужно найти, чем открыть эту бутылку.
3460228	W ogóle nie rozumiem, co mówisz.	2736105	Я вообще не понимаю, что ты говоришь.
3460229	Pokój z wami.	2984839	Мир вам.
3460230	To wasz pies. A gdzie mój?	507275	Вот ваша собака. А моя где?
3460231	Mary przeżyła tu trzydzieści lat.	3146959	Мэри прожила здесь тридцать лет.
3460232	Została piosenkarką.	2055276	Она стала певицей.
3460233	Moja babcia cierpi na osteoporozę.	3317385	Моя бабушка страдает от остеопороза.
3460234	Muszę być ostrożny.	2843361	Я должен быть осторожным.
3460235	Ta wiadomość sprawiła jej dużo bólu.	1510407	Эти вести причинили ей много боли.
3460250	Już tu jestem!	1784213	Я уже здесь!
3460251	Nikt nie może nas słyszeć.	2580377	Никто не может нас услышать.
3460253	Tom złamał obietnicę i nie pomógł Mary.	3019812	Том не сдержал обещание и не помог Мэри.
3460254	Jestem odważna.	2606157	Я храбрая.
3460257	Mam nadzieję, że znowu się zobaczymy.	2917993	Надеюсь, что скоро тебя увижу снова.
3460259	Mój syn zamierza być nauczycielem.	2630818	Мой сын собирается быть учителем.
358751	Spróbujmy.	2574680	Попробуй.
3460262	Tom często chodzi na wagary.	2409697	Том часто прогуливает занятия.
3460263	To nie najlepsze rozwiązanie.	1836796	Это не лучшее решение.
3460264	Drzwi otworzyły się powoli.	2121119	Дверь медленно отворилась.
3460267	Byłem zdziwiony, gdy zobaczyłem tam swojego starego przyjaciela.	3301986	Я был удивлён, увидев там своего старого друга.
3460268	Nie wierzy w Boga.	3198376	Он не верит в Бога.
3460270	Maria boi się myszy.	3158247	Мэри боится мышей.
3460271	Jeszcze nie przyszła.	2233017	Она ещё не пришла.
3460273	Zabierz mnie stąd.	2468567	Забери меня отсюда.
3460274	Jutro jadę do USA.	2708689	Завтра я еду в США.
3460275	Jutro mam urodziny.	1074983	Завтра — мой день рождения.
3460276	Jestem pewny, że mogę to znaleźć.	474697	Я уверен, что смогу найти это.
3460277	Oto książka, której szukasz.	596703	Вот книга, которую ты ищешь.
3460659	Jakie są ładne fryzury dla dziewczyn?	2915396	Какие есть милые причёски для девушек?
3460660	Zapomniałam ci powiedzieć o Tomku.	2651234	Я забыла рассказать тебе про Тома.
3460663	Z rana ptaszki zaśpiewały.	383658	Поутру пташечки запели.
3460664	Czy ktoś mnie słyszy?	2612392	Кто-нибудь слышит меня?
3460665	Tomek wyszedł z pracy wcześnie, uskarżając się na ból głowy.	2497819	Том ушёл с работы рано, жалуясь на головную боль.
3460666	Czy potrzebujesz pieniędzy?	1006499	Тебе нужны деньги?
3460667	Ja tego nie zrobiłem, prawda?	2739513	Я же не делал этого, правда?
3460668	Czyj to telefon?	2771640	Чей это телефон?
3460669	Na ulicy nie było widać ani jednej duszy.	1825958	На улице не было видно ни души.
3460670	Słyszałem, że może padać śnieg.	3118944	Я слышал, что может пойти снег.
3460672	Tomek napił się łyk lemoniady.	2964375	Том сделал глоток лимонада.
3460674	Teraz tu już nikt nie mieszka.	2283541	Здесь больше никто не живёт.
3460675	Przejechaliście na czerwonym świetle.	2060174	Вы проехали на красный свет.
3460676	Miss Kanady biega bardzo szybko.	2609267	Мисс Канда бегает очень быстро.
3460679	Wytrzymuję półtorej minuty pod wodą.	3088326	Я выдерживаю полторы минуты под водой.
3460682	Czy dobrze się czujesz?	3073423	Ты хорошо себя чувствуешь?
3460684	Tomek napełnił balony helem.	2984323	Том наполнил воздушные шары гелием.
3460686	Rosja - bardzo duży kraj.	2824885	Россия - очень большая страна.
3460691	To jest to, czego potrzebuję.	1576624	Это то, что мне нужно.
3460692	Jakiej wysokości jest Empire State Building?	471750	Какова высота Эмпайр Стейт Билдинг?
3460695	Czy jego opowieść może być prawdą?	467007	Может ли его рассказ быть правдой?
3460696	Kończą się nam zapasy.	417922	У нас сейчас кончились запасы.
3460699	Tomek chciał przyjść.	2618736	Том хотел прийти.
3460716	Wiem, że to nie twoja wina.	2412488	Я знаю, что это не твоя вина.
3460717	Ona żyje!	2529466	Она жива!
3460726	Gdzie znalazłeś swój klucz?	2593981	Где ты нашёл свой ключ?
3460730	Sprawdźcie u Tomka.	2606911	Проверьте у Тома.
3460733	Chce się z tobą spotkać.	2450135	Он хочет с тобой встретиться.
3460735	Im nie było chłodno.	2357117	Им не было холодно.
529679	Jestem bardzo zajęty.	1830803	Я очень занят.
3460739	Śluby są drogie.	3252853	Свадьбы дорогие.
3460743	Ten chłopiec przespał osiem godzin.	2620267	Этот мальчик проспал восемь часов.
3460747	Ta książka ma dużo stron.	2167052	В этой книге много страниц.
3460788	Nie umie ani czytać ani pisać.	2416605	Он не умеет ни читать, ни писать.
3460820	Jest specjalistą od astronomii.	682959	Он специалист по астрономии.
1349039	Minęło już dwadzieścia lat.	436086	Прошло уже двадцать лет.
3460834	Tomek i Maria to bliscy krewni.	2959041	Том и Мэри близкие родственники.
3460836	Taki miałem plan.	2649395	Это был мой план.
3461116	Na niebie nie ma chmur.	495212	На небе нет облаков.
3461119	Mój zegarek jest pozłacany.	2890437	Мои часы позолоченные.
3461120	Jestem bardzo ostrożny.	1675927	Я очень осторожен.
3461122	Chcę to zrobić sam.	1128763	Я хочу сделать это сам.
3461123	Wstałam wcześnie by zdążyć na pociąg.	1168565	Я встал пораньше, чтобы успеть на поезд.
3461125	Wiem, że to okropne.	2609711	Я знаю, что это ужасно.
565997	Podoba mi się twój samochód.	731159	Мне нравится твоя машина.
3461128	Tomek siedział i czytał.	3252370	Том сидел и читал.
3461132	Pracuję na rannej zmianie.	2305202	Я работаю в утреннюю смену.
3461134	Ma dużo pieniędzy.	1591501	У неё полно денег.
3461138	Jakie ładne dziecko!	2981656	Какой красивый ребёнок!
3461139	Nigdy wcześniej Pana nie widziałem.	3082468	Я никогда вас раньше не видел.
3461140	Nigdy wcześniej Pani nie widziałem.	3082468	Я никогда вас раньше не видел.
3416027	Nie chciałem cię przestraszyć.	3105334	Я не хотел тебя пугать.
827761	Cieszę się, że przyszedłeś.	2633304	Я рад, что ты пришёл.
3462230	Zejdź mi z z drogi.	2771830	Уйди с моей дороги.
3462230	Zejdź mi z z drogi.	3299384	Уйди с моего пути.
3462979	Nie ma dłuższej rzeki niż Nil.	1275530	Ни одна река в мире не длиннее Нила.
3462989	Gdzie twój samochód?	3253812	Где твоя машина?
3462991	Gdzie Pana samochód?	3253810	Где ваша машина?
3462992	Gdzie Pani samochód?	3253810	Где ваша машина?
3462995	Dziś zamierzamy zostać w domu.	3038454	Сегодня мы собираемся остаться дома.
3462996	Nic z tego nie rozumiem.	2627413	Я не понимаю ничего из этого.
3462998	Kiedy mama wróci do domu?	2418736	Когда мама вернётся домой?
3463002	Wstydzi się tego co zrobiła.	1221864	Ей стыдно за то, что она сделала.
3463003	Co? Nic nie słyszę.	2589623	Что? Я тебя не слышу.
3463005	Co? Ja Pani nie słyszę.	2589625	Что? Я вас не слышу.
3463006	Co? Ja Pana nie słyszę.	2589625	Что? Я вас не слышу.
837080	Mężczyzna jadł chleb.	902335	Мужчина ел хлеб.
3463009	Ma problemy finansowe.	536897	У него проблемы с финансами.
3463010	Ze mną będą bezpieczni.	2404221	Со мной они будут в безопасности.
3463012	Nie wiem, dlaczego to zrobiłem.	2708946	Я не знаю, почему я сделал это.
3463016	Przestań udawać głupka!	3159268	Перестань валять дурака!
3463019	A Pan?	2736120	А вы?
3463020	A Pani?	2736120	А вы?
3463022	A wy?	2736120	А вы?
756951	A ty?	1038677	А ты?
3464059	To wszystko, co widziałem.	2338778	Это всё, что я видел.
3464062	Lekarz przepisał jej leki.	2824689	Врач прописал ей лекарства.
3464063	Lekarz przepisał mu leki.	2824688	Врач прописал ему лекарства.
3464067	Nie chcę, żeby Tomek tu był.	2524961	Я не хочу, чтобы Том был тут.
3464068	Wcześniej nigdy nie jadłem chińszczyzny.	2575770	Я никогда раньше не ел китайскую еду.
3464069	Teraz jestem waszym szefem.	2585177	Теперь я ваш начальник.
3464071	Podobała jej się ta gra.	2553920	Ей нравилась эта игра.
3464134	Izaak Niuton był angielskim fizykiem.	3018366	Исаак Ньютон был английским физиком.
3464135	Bił swoje dzieci.	2772771	Он бил своих детей.
3464145	Chcę być taka jak ona.	2753967	Я хочу быть как она.
3464146	Chcę być taki jak ona.	2753967	Я хочу быть как она.
3464200	Tomek ma problemy ze snem.	2886877	У Тома проблемы со сном.
3466669	Nie chcę się z tobą żenić.	2362662	Я не хочу на тебе жениться.
3466670	Nie chcę wychodzić za ciebie za mąż.	2362664	Я не хочу выходить за тебя замуж.
3466671	Nie chcę się z panią żenić.	3466485	Я не хочу на Вас жениться.
3466673	Nie chcę wychodzić za pana za mąż.	3466486	Я не хочу выходить за Вас замуж.
3466718	Nikt nie lubi jak się krytykuje jego pracę.	2942496	Никому не нравится слышать, что его работу критикуют.
3474725	Nie mogę nie przyjąć jego zaproszenia.	1827638	Я не могу не принять его приглашение.
3476651	Odszedłem na chwilę.	3475706	Я отошёл ненадолго.
3476654	Odszedłem na pięć minut.	3475693	Я отошёл на пять минут.
3478599	Twoja łódka jest nieduża.	3478222	Твоя лодка не большая.
3479794	Jakiekolwiek ubranie by nie założyła będzie dobrze wyglądała.	2403173	Какое бы платье она ни надела, ей всё к лицу.
3479798	Ma dwa tysiące książek.	920818	У неё есть две тысячи книг.
1166433	Nie przegram!	471847	Не проиграю!
3479801	Ma pan alibi?	2783788	У Вас есть алиби?
3479802	Ma pani alibi?	2783788	У Вас есть алиби?
3479803	Czy masz alibi?	2783787	У тебя есть алиби?
3479804	Wiem, co robiłaś w Bostonie.	3451376	Я знаю, что ты делала в Бостоне.
3479805	Wiem, co robiłeś w Bostonie.	3451373	Я знаю, что ты делал в Бостоне.
3479807	Jaka duża książka!	2504148	Какая большая книга!
3479808	Jaka gruba książka!	2504149	Какая толстая книга!
3479810	Tomek wszedł do domu przez główne drzwi.	3416732	Том зашел в дом через переднюю дверь.
3479820	Chciałbym pobyć chwilę sam.	2752573	Мне нужно немного побыть одному.
3479821	Chciałabym pobyć chwilę sama.	2752571	Мне нужно немного побыть одной.
3481716	Przez ostatnie trzy dni w ogóle niczego nie jadłem.	893927	Я за последние три дня вообще ничего не ел.
3481717	Nazywam się Shmit.	3256448	Моя фамилия Смит.
3481723	Czekaliśmy długo ale się nie pojawił.	1017084	Мы долго ждали, но он не появился.
3481724	Czekaliśmy długo ale się nie pojawiła.	1017090	Мы долго ждали, но она не появилась.
3481764	Przyjedzie jutro do Paryża.	501198	Он приедет в Париж завтра.
3481766	Nauczyli go przyjmować rzeczy takimi, jakie są.	3449810	Его научили принимать вещи такими, какие они есть.
3481767	Czas bym powiedział ci prawdę.	2699765	Пора мне сказать тебе правду.
3481769	Sama nigdy o tym nie myślałam.	2362727	Я сама об этом не думала никогда.
3481770	Sam nigdy o tym nie myślałem.	2362730	Я сам об этом не думал никогда.
3481771	Nie wiedziałem o pani.	2636106	Я не знал о вас.
3481772	Nie wiedziałem o panu.	2636106	Я не знал о вас.
3481773	Nie wiedziałam o panu.	2636108	Я не знала о вас.
3481774	Nie wiedziałam o pani.	2636108	Я не знала о вас.
3481775	Nie wiedziałam o tobie.	2636107	Я не знала о тебе.
3481776	Nie wiedziałem o tobie.	2636105	Я не знал о тебе.
3481781	Czy pan nie wie, czy Tomek mówi po francusku?	2507779	Вы не знаете, Том говорит по-французски?
3482192	Tej książki nie ma w sprzedaży.	1768297	Этой книги нет в продаже.
3486181	Nasz dom jest waszym domem.	1410054	Наш дом - ваш дом.
859653	Chciałbym zarezerwować pokój.	2992442	Я хотел бы забронировать номер.
3504013	Czy Szkocja powinna być niepodległym krajem?	3504000	Должна ли Шотландия быть независимой страной?
3514241	Powinieneś iść na wizytę do lekarza rodzinnego.	2836384	Тебе надо бы срочно пойти на приём к своему семейному врачу.
3516174	W twoim wieku byłem już żonaty.	2513265	В твоём возрасте я уже был женат.
3516175	W twoim wieku byłam już zamężna.	2513264	В твоём возрасте я уже была замужем.
3520418	Wilk syty i owca cała.	663344	Охраняемую овцу и волк опасается.
3522544	Toniemy.	3223770	Мы тонем.
3525144	Nie jestem twoim synem.	2906762	Я не твой сын.
3530794	To do niego podobne.	3584638	Это так на него похоже.
3540438	Kto pracuje w niedzielę wieczorem?	3540436	Кто работает в воскресенье вечером?
3542164	Chłopaki, nie warto otwierać tego tematu. Jesteście młodzi, żartobliwi, dla was wszystko jest łatwe. To nie jest. To nie jest Czikatiło i nawet nie archiwa służb specjalnych. Tutaj lepiej nie włazić. Poważnie, każdy z was będzie żałować. Najlepiej zamknijcie temat i zapomnijcie, co się tu pisało. Całkiem rozumiem, że tą wiadomością wywołam dodatkowe zainteresowanie, ale chcę od razu ostrzec dociekliwych - stop. Pozostałych po prostu nie znajdą.	3542158	Ребята, не стоит вскрывать эту тему. Вы молодые, шутливые, вам все легко. Это не то. Это не Чикатило и даже не архивы спецслужб. Сюда лучше не лезть. Серьезно, любой из вас будет жалеть. Лучше закройте тему и забудьте, что тут писалось. Я вполне понимаю, что данным сообщением вызову дополнительный интерес, но хочу сразу предостеречь пытливых – стоп. Остальных просто не найдут.
959635	Nie zapomnij zamknąć drzwi.	1078052	Не забудь закрыть дверь.
3554708	Nie chcę iść do pracy.	3528801	Не хочу на работу идти.
3558727	Poszedłem wczoraj do ogrodu zoologicznego (zoo).	494230	Вчера я ходил в зоопарк.
3558743	Proszę Was, pośpieszcie się!	812956	Поторопитесь, пожалуйста!
3584783	Samolot odleciał o siódmej.	3604409	Самолёт взлетел в семь.
3584784	Samolot wystartował o siódmej.	3604409	Самолёт взлетел в семь.
3602041	Póki jest Putin - jest Rosja. Nie ma Putina - nie ma Rosji.	3601802	Пока есть Путин — есть Россия, нет Путина — нет России.
3621790	Jego syn chce zostać adwokatem.	2104320	Его сын хочет быть адвокатом.
3630938	Tom dał swojemu psu kość.	3631121	Том дал своему псу кость.
3634369	Dlaczego mój przyjaciel jest idiotą?	3633925	Почему мой друг идиот?
3655765	Prawie wszyscy których znam, chcą pójść na jutrzejszy koncert.	3655505	Почти все, кого я знаю, хотят пойти на завтрашний концерт.
3655768	W pięciopiętrowych budynkach nie ma windy.	3655468	В пятиэтажках нет лифтов.
3655769	Jestem pewien, że mogę go odszukać.	3655440	Я уверен, что могу найти его.
3655771	Oni walczą o wolność.	3655396	Они борются за свободу.
3655773	Czy ty go kochasz?	3655392	Вы любите его?
3655773	Czy ty go kochasz?	3655390	Ты любишь его?
3655789	Człowiek - to brzmi dumnie!	3655252	Человек — это звучит гордо!
3655794	Czy ich pokoje są duże?	3655320	Велики ли их комнаты?
3655795	Oni śpią również w pokojach.	3655318	Они спят тоже в комнатах.
3655797	Juliusz i Emilia śpią w dużym pokoju.	3655312	Юлий и Эмилия спят в большой комнате.
3655799	Czy pokój Marka jest duży?	3655308	Велика ли комната Марка?
3655800	Dzisiaj tęsknię za domem!	3655291	Сегодня я скучаю по дому!
3655802	Tomek chce, żebym mu pomogła.	3655290	Том хочет, чтобы я ему помогла.
3655808	Czy on wyprasował swoje spodnie?	3655421	Он отутюжил свои брюки?
3655815	Tomek chce, żebym została.	3655289	Том хочет, чтобы я осталась.
3655818	Tomek chce, żebym został.	3655288	Том хочет, чтобы я остался.
3655825	W domu są dwoje drzwi i wiele okien.	3655261	У дома две двери и много окон.
3655829	W domu są dwoje drzwi: duże i małe.	3655259	У дома две двери: большая и маленькая.
3655839	Telefon jest na stole.	3655131	Телефон на столе.
3655840	To nie jest sól.	3655125	Это не соль.
3655842	Musisz nam powiedzieć.	3655117	Вы должны сказать нам.
3655845	Tomek jest gdzieś w domu.	3655112	Том где-то в доме.
3655846	Tomek jest w drugim pokoju.	3655103	Том в другой комнате.
3655847	Tomek jest tutaj każdego dnia.	3655094	Том каждый день тут.
3656142	Tomek lubi bawić się z moim psem.	3656089	Том любит играть с моей собакой.
3656147	Masz piękne włosy.	2622016	У тебя красивые волосы.
3656217	Zejdź ze swojego konia.	2940269	Слезай с твоей лошади.
3656684	Nikt nie wierzy w to, co mówię.	3656678	Никто не верит тому, что я говорю.
3656685	Mamy wolny czas.	3656677	У нас есть свободное время.
3656686	Nie powinieneś bać się popełniać błędów, kiedy uczysz się języka.	3656676	Ты не должен бояться совершать ошибки, когда изучаешь языки.
3656688	Rodzice pozwolili mi tam pójść.	3656675	Родители разрешили мне пойти туда.
366208	Chodź i pomóż nam.	3656674	Иди помоги нам.
3656690	Nie mam nic do dania.	3656672	Мне нечего дать.
3656691	Nawet dziecko wie, co to znaczy nie mieć przyjaciół.	3656671	Даже ребенок знает, что значит не иметь друзей.
3656692	Problem w tym, co mamy zrobić z tymi pieniędzmi.	3656669	Проблема в том, что нам делать с этими деньгами.
3656693	Ty będziesz mógł zobaczyć się z nią jutro.	3656668	Ты сможешь увидеться с ней завтра.
1134204	Ta kobieta czyta.	3656667	Эта женщина читает.
3656697	Na świecie jest wiele porzuconych kotów.	3656641	В мире много брошенных кошек.
3656699	Czy ty nas znasz?	3656638	Вы нас знаете?
919927	Mój angielski wcale nie jest dobry.	3656636	Мой английский вовсе не хорош.
3656702	Angielski jest językiem globalnym.	3656634	Английский — всемирный язык.
3656704	Nie mogłem zrozumieć, o czym on mówi.	538780	Я не мог понять, что он говорит.
3656715	Ona nie jest piękniejsza od swojej matki.	3656624	Она не симпатичнее своей матери.
3656716	Uwielbiam żyć z tobą.	3656623	Обожаю жить с тобой.
3656717	Zapomniałem pieniędzy.	3656621	Я забыл деньги.
3656719	Nie wiem, czy mam dość pieniędzy.	3656619	Я не знаю, достаточно ли у меня денег.
3656721	Do czasu, kiedy wróciłeś, ja już wyszedłem.	3656610	К тому времени, как ты вернулся, я уже ушел.
3656722	On był pierwszym, który jej pomógł.	3656597	Он был первым, кто помог ей.
3656724	On był pierwszym, który mu pomógł.	3656595	Он был первым, кто помог ему.
3656727	Bóg mi świadkiem, zrobiliśmy wszystko, co w naszej mocy.	3656590	Бог свидетель, мы сделали всё, что могли.
3656737	On powiedział nam, że powinniśmy odejść natychmiast.	3656581	Он сказал, что нам следует уйти немедленно.
3656741	Nie ważne jak bardzo ona starała się, nie mogła go zadowolić.	3656575	Она как ни старалась, не могла ему угодить.
3656743	Został mi tylko jeden.	3656563	У меня остался только один.
3656744	Kiedy ty się nauczysz?	3656561	Когда же ты научишься?
3656747	Chcę żyć w świecie, gdzie ludzie kochają się nawzajem.	3656554	Я хочу жить в мире, где люди любят друг друга.
3656749	Proszę, przyjdź do mnie jutro.	3656599	Приходите ко мне завтра, пожалуйста.
3656751	Nie mylę się.	3543725	Я не ошибаюсь.
3656752	To czego trzeba to więcej czasu.	3656536	Что нужно, так это больше времени.
3656756	Byłem odwiedzić jego siostrę w zeszłym tygodniu.	3656526	Я ездил повидать его сестру на прошлой неделе.
3656757	Tutaj nie ma błędu.	3656517	Тут нет ошибки.
3656758	Nie jestem w stanie zapłacić za czynsz.	3656481	Я не в состоянии платить мою арендную плату.
3656764	To są moje książki, a tamte jego.	3656369	Это мои книги, а то — его.
3656765	Matematyka jest trudniejsza od fizyki.	3656472	Математика сложнее физики.
3656769	Na tej wyspie nadal mieszka kilka dzikich plemion.	3656471	На этом острове всё ещё живёт несколько диких племён.
3656776	Tomek powiedział Marii, że może robić wszystko, na co ma ochotę.	3656468	Том сказал Мэри, что она может делать всё, что хочет.
3656781	Tomek podniósł butelkę wody i napił się.	3656462	Фома взял бутылку воды и сделал глоток.
945880	Lubię słodycze.	3656445	Мне нравятся леденцы.
3656939	Strata czasu, aby o tym mówić.	3656937	Говорить об этом — пустая трата времени.
3657270	Dlaczego nie powiedziałeś o nas swoim rodzicom?	3062982	Почему ты не сказал своим родителям о нас?
3657288	Niestety, a może na szczęście, nie.	3657286	К сожалению, а быть может к счастью, нет.
3657320	Nagle zdałem sobie sprawę, że wszystko w moim życiu nie było przypadkiem.	3657315	Я вдруг поняла, что всё в моей жизни было не случайно.
3657329	Mężczyzna prowadzi samochód.	3657327	Мужчина ведёт машину.
3657370	Pracuję w poniedziałki, wtorki, środy, czwartki i piątki.	3657368	Я работаю по понедельникам, вторникам, средам, четвергам и пятницам.
3657482	Oparto na prawdziwej historii.	3048591	Основано на реальных событиях.
3657519	Pomimo faktu, że minęło już sporo czasu.	477520	Несмотря на то, что уже прошло много времени.
3657904	Podniesione ręce stały się symbolem protestu.	3657706	Поднятые вверх руки стали символом протеста.
3657916	Ona uwielbia śnieg.	3657603	Она любит снег.
3657921	Ponad sześćdziesiąt osób zostało aresztowanych.	3657595	Более шестидесяти человек было арестовано.
3657940	Marek i Kwint wołają Julię: "Julia! Chodź tutaj!", ale Julia ich nie słyszy i nie przychodzi.	3657295	Марк и Квинт зовут Юлию: "Юлия! Иди сюда!", но Юлия их не слышит и не приходит.
3657952	Mecz zakończył się.	3657092	Матч закончился.
3659276	Pięć plus trzy daje osiem.	3658784	Пять плюс три получится восемь.
3660580	Gdzie znajduje się Mińsk?	3660484	Где находится Минск?
3660581	Naród polski wzbudza we mnie największą sympatię.	3660213	Польский народ вызывает у меня наибольшую симпатию.
3659429	Rozumiem o czym ona mówi.	3660305	Я понимаю то, что она говорит.
3660584	Ta droga jest bardzo wąska.	3660431	Эта дорога очень узкая.
3660631	Mam nadzieję, rozpocząć naukę waszego pięknego języka w najbliższym czasie.	3660034	Я надеюсь начать изучение в ближайшем будущем вашего прекрасного языка.
3660637	Rzadko rozmawiam przez telefon.	3659942	Я редко разговариваю по телефону.
3660639	Nazywają nas Rosjanami.	3659932	Они называют нас русскими.
3660644	Nie boimy się.	3659927	Мы не боимся.
3660648	Stary staw. Żaba wskakuje do niego. Plusk wody.	3659774	Старый пруд. Лягушка прыгает в него. Всплеск воды.
3660650	Co to miało znaczyć?	3659755	Что это должно было значить?
3660651	Muszę o tym donieść Tomkowi.	3659746	Я должен доложить об этом Тому.
3660656	Tomek działał bez zastanowienia.	3659738	Том действовал без размышлений.
3660664	Chłopcy biorą pozostałe cztery róże i odchodzą z nimi.	3659733	Мальчики берут оставшиеся четыре розы и уходят с ними.
3660667	Weź resztę róż i wstaw ich w wodę.	3659730	Возьмите остальные розы и поставьте их в воду!
3660674	Wyjdź z perystylu!	3659727	Выходите из перистиля!
3660678	Nos Julii jest piękny.	3659725	Нос у Юлии красивый.
3660683	Julia płacze i odchodzi od nich z jedną różą.	3659719	Юлия плачет и уходит от них с одной розой.
